[16:47:52.349] [INFO   ] thread main starting.
[16:47:52.354] [SEVERE ] cannot read configuration file config.properties trying from resources.
[16:47:52.356] [SEVERE ] configuration file was loaded from resources directory.
[16:47:52.709] [INFO   ] thread dealer starting.
[16:48:16.767] [SEVERE ] updating countdown to 35947
[16:48:16.789] [SEVERE ] updating countdown to 35925
[16:48:16.814] [SEVERE ] updating countdown to 35900
[16:48:16.839] [SEVERE ] updating countdown to 35875
[16:48:16.864] [SEVERE ] updating countdown to 35850
[16:48:16.887] [SEVERE ] updating countdown to 35827
[16:48:16.908] [SEVERE ] updating countdown to 35806
[16:48:16.931] [SEVERE ] updating countdown to 35783
[16:48:16.953] [SEVERE ] updating countdown to 35761
[16:48:16.975] [SEVERE ] updating countdown to 35739
[16:48:16.996] [SEVERE ] updating countdown to 35718
[16:48:17.021] [SEVERE ] updating countdown to 35693
[16:48:17.043] [SEVERE ] updating countdown to 35671
[16:48:17.064] [SEVERE ] updating countdown to 35650
[16:48:17.085] [SEVERE ] updating countdown to 35629
[16:48:17.108] [SEVERE ] updating countdown to 35606
[16:48:17.130] [SEVERE ] updating countdown to 35584
[16:48:17.151] [SEVERE ] updating countdown to 35563
[16:48:17.177] [SEVERE ] updating countdown to 35537
[16:48:17.202] [SEVERE ] updating countdown to 35512
[16:48:17.224] [SEVERE ] updating countdown to 35490
[16:48:17.249] [SEVERE ] updating countdown to 35465
[16:48:17.275] [SEVERE ] updating countdown to 35439
[16:48:17.299] [SEVERE ] updating countdown to 35415
[16:48:17.325] [SEVERE ] updating countdown to 35389
[16:48:17.351] [SEVERE ] updating countdown to 35363
[16:48:17.377] [SEVERE ] updating countdown to 35337
[16:48:17.403] [SEVERE ] updating countdown to 35311
[16:48:17.429] [SEVERE ] updating countdown to 35285
[16:48:17.450] [SEVERE ] updating countdown to 35264
[16:48:17.476] [SEVERE ] updating countdown to 35238
[16:48:17.502] [SEVERE ] updating countdown to 35212
[16:48:17.526] [SEVERE ] updating countdown to 35188
[16:48:17.529] [SEVERE ] key 87 was pressed by player 1
[16:48:17.530] [SEVERE ] removing player 1 token from slot 1
[16:48:17.548] [SEVERE ] updating countdown to 35166
[16:48:17.570] [SEVERE ] updating countdown to 35144
[16:48:17.594] [SEVERE ] updating countdown to 35120
[16:48:17.620] [SEVERE ] updating countdown to 35094
[16:48:17.643] [SEVERE ] updating countdown to 35071
[16:48:17.669] [SEVERE ] updating countdown to 35045
[16:48:17.691] [SEVERE ] updating countdown to 35023
[16:48:17.715] [SEVERE ] updating countdown to 34999
[16:48:17.738] [SEVERE ] updating countdown to 34976
[16:48:17.764] [SEVERE ] updating countdown to 34950
[16:48:17.786] [SEVERE ] updating countdown to 34928
[16:48:17.812] [SEVERE ] updating countdown to 34902
[16:48:17.835] [SEVERE ] updating countdown to 34879
[16:48:17.861] [SEVERE ] updating countdown to 34853
[16:48:17.882] [SEVERE ] updating countdown to 34832
[16:48:17.904] [SEVERE ] updating countdown to 34810
[16:48:17.930] [SEVERE ] updating countdown to 34784
[16:48:17.952] [SEVERE ] updating countdown to 34762
[16:48:17.973] [SEVERE ] updating countdown to 34741
[16:48:17.994] [SEVERE ] updating countdown to 34720
[16:48:18.016] [SEVERE ] updating countdown to 34698
[16:48:18.038] [SEVERE ] updating countdown to 34676
[16:48:18.060] [SEVERE ] updating countdown to 34654
[16:48:18.083] [SEVERE ] updating countdown to 34631
[16:48:18.105] [SEVERE ] updating countdown to 34609
[16:48:18.126] [SEVERE ] updating countdown to 34588
[16:48:18.150] [SEVERE ] updating countdown to 34564
[16:48:18.175] [SEVERE ] updating countdown to 34539
[16:48:18.201] [SEVERE ] updating countdown to 34513
[16:48:18.227] [SEVERE ] updating countdown to 34487
[16:48:18.252] [SEVERE ] updating countdown to 34462
[16:48:18.263] [SEVERE ] key 83 was pressed by player 1
[16:48:18.274] [SEVERE ] updating countdown to 34440
[16:48:18.295] [SEVERE ] updating countdown to 34419
[16:48:18.317] [SEVERE ] updating countdown to 34397
[16:48:18.338] [SEVERE ] updating countdown to 34376
[16:48:18.359] [SEVERE ] updating countdown to 34355
[16:48:18.380] [SEVERE ] updating countdown to 34334
[16:48:18.405] [SEVERE ] updating countdown to 34309
[16:48:18.429] [SEVERE ] updating countdown to 34285
[16:48:18.454] [SEVERE ] updating countdown to 34260
[16:48:18.479] [SEVERE ] updating countdown to 34235
[16:48:18.504] [SEVERE ] updating countdown to 34210
[16:48:18.531] [SEVERE ] updating countdown to 34183
[16:48:18.556] [SEVERE ] updating countdown to 34158
[16:48:18.578] [SEVERE ] updating countdown to 34136
[16:48:18.600] [SEVERE ] updating countdown to 34114
[16:48:18.622] [SEVERE ] updating countdown to 34092
[16:48:18.625] [SEVERE ] key 68 was pressed by player 1
[16:48:18.626] [SEVERE ] player 1 placing token on slot 6
[16:48:18.644] [SEVERE ] updating countdown to 34070
[16:48:18.666] [SEVERE ] updating countdown to 34048
[16:48:18.687] [SEVERE ] updating countdown to 34027
[16:48:18.713] [SEVERE ] updating countdown to 34001
[16:48:18.738] [SEVERE ] updating countdown to 33976
[16:48:18.760] [SEVERE ] updating countdown to 33954
[16:48:18.784] [SEVERE ] updating countdown to 33930
[16:48:18.808] [SEVERE ] updating countdown to 33906
[16:48:18.834] [SEVERE ] updating countdown to 33880
[16:48:18.860] [SEVERE ] updating countdown to 33854
[16:48:18.886] [SEVERE ] updating countdown to 33828
[16:48:18.912] [SEVERE ] updating countdown to 33802
[16:48:18.935] [SEVERE ] updating countdown to 33779
[16:48:18.938] [SEVERE ] key 69 was pressed by player 1
[16:48:18.939] [SEVERE ] player 1 placing token on slot 2
[16:48:18.958] [SEVERE ] updating countdown to 33756
[16:48:18.981] [SEVERE ] updating countdown to 33733
[16:48:19.005] [SEVERE ] updating countdown to 33709
[16:48:19.031] [SEVERE ] updating countdown to 33683
[16:48:19.041] [SEVERE ] key 68 was pressed by player 1
[16:48:19.041] [SEVERE ] removing player 1 token from slot 6
[16:48:19.052] [SEVERE ] updating countdown to 33662
[16:48:19.075] [SEVERE ] updating countdown to 33639
[16:48:19.098] [SEVERE ] updating countdown to 33616
[16:48:19.124] [SEVERE ] updating countdown to 33590
[16:48:19.145] [SEVERE ] updating countdown to 33569
[16:48:19.168] [SEVERE ] updating countdown to 33546
[16:48:19.192] [SEVERE ] updating countdown to 33522
[16:48:19.215] [SEVERE ] updating countdown to 33499
[16:48:19.241] [SEVERE ] updating countdown to 33473
[16:48:19.263] [SEVERE ] updating countdown to 33451
[16:48:19.286] [SEVERE ] updating countdown to 33428
[16:48:19.308] [SEVERE ] updating countdown to 33407
[16:48:19.331] [SEVERE ] updating countdown to 33383
[16:48:19.355] [SEVERE ] updating countdown to 33359
[16:48:19.357] [SEVERE ] key 70 was pressed by player 1
[16:48:19.357] [SEVERE ] player 1 placing token on slot 7
[16:48:19.377] [SEVERE ] updating countdown to 33337
[16:48:19.398] [SEVERE ] updating countdown to 33316
[16:48:19.423] [SEVERE ] updating countdown to 33291
[16:48:19.446] [SEVERE ] updating countdown to 33268
[16:48:19.468] [SEVERE ] updating countdown to 33246
[16:48:19.490] [SEVERE ] updating countdown to 33224
[16:48:19.515] [SEVERE ] updating countdown to 33199
[16:48:19.537] [SEVERE ] updating countdown to 33177
[16:48:19.563] [SEVERE ] updating countdown to 33151
[16:48:19.589] [SEVERE ] updating countdown to 33125
[16:48:19.610] [SEVERE ] updating countdown to 33104
[16:48:19.612] [SEVERE ] key 82 was pressed by player 1
[16:48:19.633] [SEVERE ] updating countdown to 33081
[16:48:19.653] [SEVERE ] updating countdown to 33061
[16:48:19.678] [SEVERE ] updating countdown to 33036
[16:48:19.699] [SEVERE ] updating countdown to 33015
[16:48:19.700] [SEVERE ] key 70 was pressed by player 1
[16:48:19.700] [SEVERE ] removing player 1 token from slot 7
[16:48:19.723] [SEVERE ] updating countdown to 32991
[16:48:19.744] [SEVERE ] updating countdown to 32970
[16:48:19.767] [SEVERE ] updating countdown to 32947
[16:48:19.788] [SEVERE ] updating countdown to 32926
[16:48:19.810] [SEVERE ] updating countdown to 32904
[16:48:19.831] [SEVERE ] updating countdown to 32883
[16:48:19.857] [SEVERE ] updating countdown to 32857
[16:48:19.881] [SEVERE ] updating countdown to 32833
[16:48:19.905] [SEVERE ] updating countdown to 32809
[16:48:19.929] [SEVERE ] updating countdown to 32785
[16:48:19.952] [SEVERE ] updating countdown to 32762
[16:48:19.975] [SEVERE ] updating countdown to 32739
[16:48:19.998] [SEVERE ] updating countdown to 32716
[16:48:20.018] [SEVERE ] updating countdown to 32696
[16:48:20.039] [SEVERE ] updating countdown to 32675
[16:48:20.062] [SEVERE ] updating countdown to 32652
[16:48:20.085] [SEVERE ] updating countdown to 32629
[16:48:20.111] [SEVERE ] updating countdown to 32603
[16:48:20.133] [SEVERE ] updating countdown to 32581
[16:48:20.138] [SEVERE ] key 83 was pressed by player 1
[16:48:20.138] [SEVERE ] player 1 placing token on slot 5
[16:48:20.151] [SEVERE ] key 68 was pressed by player 1
[16:48:20.151] [SEVERE ] player 1 placing token on slot 6
[16:48:20.156] [SEVERE ] updating countdown to 32558
[16:48:20.177] [SEVERE ] updating countdown to 32537
[16:48:20.198] [SEVERE ] updating countdown to 32516
[16:48:20.219] [SEVERE ] updating countdown to 32495
[16:48:20.241] [SEVERE ] updating countdown to 32473
[16:48:20.262] [SEVERE ] updating countdown to 32452
[16:48:20.283] [SEVERE ] updating countdown to 32431
[16:48:20.304] [SEVERE ] updating countdown to 32410
[16:48:20.315] [SEVERE ] key 70 was pressed by player 1
[16:48:20.315] [SEVERE ] player 1 placing token on slot 7
[16:48:20.325] [SEVERE ] updating countdown to 32389
[16:48:20.347] [SEVERE ] updating countdown to 32367
[16:48:20.368] [SEVERE ] updating countdown to 32346
[16:48:20.390] [SEVERE ] updating countdown to 32324
[16:48:20.413] [SEVERE ] updating countdown to 32301
[16:48:20.434] [SEVERE ] updating countdown to 32280
[16:48:20.455] [SEVERE ] updating countdown to 32259
[16:48:20.477] [SEVERE ] updating countdown to 32237
[16:48:20.498] [SEVERE ] updating countdown to 32216
[16:48:20.520] [SEVERE ] updating countdown to 32194
[16:48:20.540] [SEVERE ] updating countdown to 32174
[16:48:20.562] [SEVERE ] updating countdown to 32152
[16:48:20.574] [SEVERE ] key 88 was pressed by player 1
[16:48:20.585] [SEVERE ] updating countdown to 32129
[16:48:20.608] [SEVERE ] updating countdown to 32106
[16:48:20.629] [SEVERE ] updating countdown to 32085
[16:48:20.650] [SEVERE ] updating countdown to 32064
[16:48:20.676] [SEVERE ] updating countdown to 32038
[16:48:20.698] [SEVERE ] updating countdown to 32016
[16:48:20.720] [SEVERE ] updating countdown to 31994
[16:48:20.746] [SEVERE ] updating countdown to 31968
[16:48:20.770] [SEVERE ] updating countdown to 31944
[16:48:20.796] [SEVERE ] updating countdown to 31918
[16:48:20.819] [SEVERE ] updating countdown to 31895
[16:48:20.839] [SEVERE ] updating countdown to 31875
[16:48:20.865] [SEVERE ] updating countdown to 31849
[16:48:20.887] [SEVERE ] updating countdown to 31827
[16:48:20.908] [SEVERE ] updating countdown to 31806
[16:48:20.929] [SEVERE ] updating countdown to 31785
[16:48:20.951] [SEVERE ] updating countdown to 31763
[16:48:20.972] [SEVERE ] updating countdown to 31742
[16:48:20.993] [SEVERE ] updating countdown to 31721
[16:48:21.014] [SEVERE ] updating countdown to 31700
[16:48:21.035] [SEVERE ] updating countdown to 31679
[16:48:21.036] [SEVERE ] key 88 was pressed by player 1
[16:48:21.056] [SEVERE ] updating countdown to 31658
[16:48:21.078] [SEVERE ] updating countdown to 31636
[16:48:21.101] [SEVERE ] updating countdown to 31613
[16:48:21.121] [SEVERE ] updating countdown to 31593
[16:48:21.143] [SEVERE ] updating countdown to 31571
[16:48:21.164] [SEVERE ] updating countdown to 31550
[16:48:21.188] [SEVERE ] updating countdown to 31526
[16:48:21.209] [SEVERE ] updating countdown to 31505
[16:48:21.230] [SEVERE ] updating countdown to 31484
[16:48:21.251] [SEVERE ] updating countdown to 31463
[16:48:21.273] [SEVERE ] updating countdown to 31441
[16:48:21.294] [SEVERE ] updating countdown to 31420
[16:48:21.318] [SEVERE ] updating countdown to 31396
[16:48:21.341] [SEVERE ] updating countdown to 31373
[16:48:21.363] [SEVERE ] updating countdown to 31351
[16:48:21.385] [SEVERE ] updating countdown to 31329
[16:48:21.406] [SEVERE ] updating countdown to 31308
[16:48:21.429] [SEVERE ] updating countdown to 31285
[16:48:21.449] [SEVERE ] updating countdown to 31265
[16:48:21.470] [SEVERE ] updating countdown to 31244
[16:48:21.493] [SEVERE ] updating countdown to 31221
[16:48:21.515] [SEVERE ] updating countdown to 31199
[16:48:21.537] [SEVERE ] updating countdown to 31177
[16:48:21.558] [SEVERE ] updating countdown to 31156
[16:48:21.580] [SEVERE ] updating countdown to 31134
[16:48:21.601] [SEVERE ] updating countdown to 31113
[16:48:21.625] [SEVERE ] updating countdown to 31089
[16:48:21.648] [SEVERE ] updating countdown to 31066
[16:48:21.669] [SEVERE ] updating countdown to 31045
[16:48:21.691] [SEVERE ] updating countdown to 31023
[16:48:21.712] [SEVERE ] updating countdown to 31002
[16:48:21.735] [SEVERE ] updating countdown to 30979
[16:48:21.758] [SEVERE ] updating countdown to 30956
[16:48:21.780] [SEVERE ] updating countdown to 30934
[16:48:21.802] [SEVERE ] updating countdown to 30912
[16:48:21.823] [SEVERE ] updating countdown to 30891
[16:48:21.844] [SEVERE ] updating countdown to 30870
[16:48:21.868] [SEVERE ] updating countdown to 30846
[16:48:21.891] [SEVERE ] updating countdown to 30823
[16:48:21.913] [SEVERE ] updating countdown to 30801
[16:48:21.935] [SEVERE ] updating countdown to 30779
[16:48:21.956] [SEVERE ] updating countdown to 30758
[16:48:21.979] [SEVERE ] updating countdown to 30735
[16:48:22.002] [SEVERE ] updating countdown to 30712
[16:48:22.022] [SEVERE ] updating countdown to 30692
[16:48:22.043] [SEVERE ] updating countdown to 30671
[16:48:22.063] [SEVERE ] updating countdown to 30651
[16:48:22.084] [SEVERE ] updating countdown to 30630
[16:48:22.106] [SEVERE ] updating countdown to 30608
[16:48:22.132] [SEVERE ] updating countdown to 30582
[16:48:22.154] [SEVERE ] updating countdown to 30560
[16:48:22.180] [SEVERE ] updating countdown to 30534
[16:48:22.203] [SEVERE ] updating countdown to 30511
[16:48:22.224] [SEVERE ] updating countdown to 30490
[16:48:22.251] [SEVERE ] updating countdown to 30463
[16:48:22.274] [SEVERE ] updating countdown to 30440
[16:48:22.295] [SEVERE ] updating countdown to 30419
[16:48:22.323] [SEVERE ] updating countdown to 30391
