[14:15:07.697] [INFO   ] thread main starting.
[14:15:07.704] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:15:07.706] [SEVERE ] configuration file was loaded from resources directory.
[14:15:08.115] [INFO   ] thread dealer starting.
[14:15:20.550] [SEVERE ] updating countdown to 60000
[14:15:20.572] [SEVERE ] updating countdown to 60000
[14:15:20.593] [SEVERE ] updating countdown to 60000
[14:15:20.614] [SEVERE ] updating countdown to 60000
[14:15:20.636] [SEVERE ] updating countdown to 60000
[14:15:20.658] [SEVERE ] updating countdown to 60000
[14:15:20.679] [SEVERE ] updating countdown to 60000
[14:15:20.703] [SEVERE ] updating countdown to 60000
[14:15:20.725] [SEVERE ] updating countdown to 60000
[14:15:20.747] [SEVERE ] updating countdown to 60000
[14:15:20.769] [SEVERE ] updating countdown to 60000
[14:15:20.791] [SEVERE ] updating countdown to 60000
[14:15:20.812] [SEVERE ] updating countdown to 60000
[14:15:20.834] [SEVERE ] updating countdown to 60000
[14:15:20.856] [SEVERE ] updating countdown to 60000
[14:15:20.877] [SEVERE ] updating countdown to 60000
[14:15:20.898] [SEVERE ] updating countdown to 60000
[14:15:20.920] [SEVERE ] updating countdown to 60000
[14:15:20.941] [SEVERE ] updating countdown to 60000
[14:15:20.962] [SEVERE ] updating countdown to 60000
[14:15:20.983] [SEVERE ] updating countdown to 60000
[14:15:21.004] [SEVERE ] updating countdown to 60000
[14:15:21.026] [SEVERE ] updating countdown to 60000
[14:15:21.047] [SEVERE ] updating countdown to 60000
[14:15:21.068] [SEVERE ] updating countdown to 60000
[14:15:21.090] [SEVERE ] updating countdown to 60000
[14:15:21.110] [SEVERE ] updating countdown to 60000
[14:15:21.135] [SEVERE ] updating countdown to 60000
[14:15:21.161] [SEVERE ] updating countdown to 60000
[14:15:21.183] [SEVERE ] updating countdown to 60000
[14:15:21.206] [SEVERE ] updating countdown to 60000
[14:15:21.229] [SEVERE ] updating countdown to 60000
[14:15:21.251] [SEVERE ] updating countdown to 60000
[14:15:21.273] [SEVERE ] updating countdown to 60000
[14:15:21.294] [SEVERE ] updating countdown to 60000
[14:15:21.316] [SEVERE ] updating countdown to 60000
[14:15:21.337] [SEVERE ] updating countdown to 60000
[14:15:21.357] [SEVERE ] updating countdown to 60000
[14:15:21.379] [SEVERE ] updating countdown to 60000
[14:15:21.401] [SEVERE ] updating countdown to 60000
[14:15:21.421] [SEVERE ] updating countdown to 60000
[14:15:21.443] [SEVERE ] updating countdown to 60000
[14:15:21.464] [SEVERE ] updating countdown to 60000
[14:15:21.486] [SEVERE ] updating countdown to 60000
[14:15:21.507] [SEVERE ] updating countdown to 60000
[14:15:21.528] [SEVERE ] updating countdown to 60000
[14:15:21.550] [SEVERE ] updating countdown to 60000
[14:15:21.570] [SEVERE ] updating countdown to 60000
[14:15:21.592] [SEVERE ] updating countdown to 60000
[14:15:21.612] [SEVERE ] updating countdown to 60000
[14:15:21.634] [SEVERE ] updating countdown to 60000
[14:15:21.654] [SEVERE ] updating countdown to 60000
[14:15:21.675] [SEVERE ] updating countdown to 60000
[14:15:21.696] [SEVERE ] updating countdown to 60000
[14:15:21.717] [SEVERE ] updating countdown to 60000
[14:15:21.738] [SEVERE ] updating countdown to 60000
[14:15:21.759] [SEVERE ] updating countdown to 60000
[14:15:21.780] [SEVERE ] updating countdown to 60000
[14:15:21.802] [SEVERE ] updating countdown to 60000
[14:15:21.823] [SEVERE ] updating countdown to 60000
[14:15:21.844] [SEVERE ] updating countdown to 60000
[14:15:21.864] [SEVERE ] updating countdown to 60000
[14:15:21.885] [SEVERE ] updating countdown to 60000
[14:15:21.906] [SEVERE ] updating countdown to 60000
[14:15:21.927] [SEVERE ] updating countdown to 60000
[14:15:21.948] [SEVERE ] updating countdown to 60000
[14:15:21.969] [SEVERE ] updating countdown to 60000
[14:15:21.991] [SEVERE ] updating countdown to 60000
[14:15:22.012] [SEVERE ] updating countdown to 60000
[14:15:22.033] [SEVERE ] updating countdown to 60000
[14:15:22.054] [SEVERE ] updating countdown to 60000
[14:15:22.055] [SEVERE ] key 67 was pressed by player 1
[14:15:22.055] [SEVERE ] player 1 placing token on slot 10
[14:15:22.077] [SEVERE ] updating countdown to 60000
[14:15:22.099] [SEVERE ] updating countdown to 60000
[14:15:22.121] [SEVERE ] updating countdown to 60000
[14:15:22.142] [SEVERE ] updating countdown to 60000
[14:15:22.162] [SEVERE ] updating countdown to 60000
[14:15:22.183] [SEVERE ] updating countdown to 60000
[14:15:22.204] [SEVERE ] updating countdown to 60000
[14:15:22.225] [SEVERE ] updating countdown to 60000
[14:15:22.246] [SEVERE ] updating countdown to 60000
[14:15:22.270] [SEVERE ] updating countdown to 60000
[14:15:22.291] [SEVERE ] updating countdown to 60000
[14:15:22.313] [SEVERE ] updating countdown to 60000
[14:15:22.336] [SEVERE ] updating countdown to 60000
[14:15:22.356] [SEVERE ] updating countdown to 60000
[14:15:22.378] [SEVERE ] updating countdown to 60000
[14:15:22.400] [SEVERE ] updating countdown to 60000
[14:15:22.422] [SEVERE ] updating countdown to 60000
[14:15:22.443] [SEVERE ] updating countdown to 60000
[14:15:22.465] [SEVERE ] updating countdown to 60000
[14:15:22.486] [SEVERE ] updating countdown to 60000
[14:15:22.508] [SEVERE ] updating countdown to 60000
[14:15:22.531] [SEVERE ] updating countdown to 60000
[14:15:22.552] [SEVERE ] updating countdown to 60000
[14:15:22.573] [SEVERE ] updating countdown to 60000
[14:15:22.594] [SEVERE ] updating countdown to 60000
[14:15:22.617] [SEVERE ] updating countdown to 60000
[14:15:22.639] [SEVERE ] updating countdown to 60000
[14:15:22.661] [SEVERE ] updating countdown to 60000
[14:15:22.682] [SEVERE ] updating countdown to 60000
[14:15:22.706] [SEVERE ] updating countdown to 60000
[14:15:22.731] [SEVERE ] updating countdown to 60000
[14:15:22.753] [SEVERE ] updating countdown to 60000
[14:15:22.776] [SEVERE ] updating countdown to 60000
[14:15:22.799] [SEVERE ] updating countdown to 60000
[14:15:22.823] [SEVERE ] updating countdown to 60000
[14:15:22.844] [SEVERE ] updating countdown to 60000
[14:15:22.866] [SEVERE ] updating countdown to 60000
[14:15:22.887] [SEVERE ] updating countdown to 60000
[14:15:22.909] [SEVERE ] updating countdown to 60000
[14:15:22.931] [SEVERE ] updating countdown to 60000
[14:15:22.952] [SEVERE ] updating countdown to 60000
[14:15:22.973] [SEVERE ] updating countdown to 60000
[14:15:22.996] [SEVERE ] updating countdown to 60000
[14:15:23.018] [SEVERE ] updating countdown to 60000
[14:15:23.040] [SEVERE ] updating countdown to 60000
[14:15:23.060] [SEVERE ] updating countdown to 60000
[14:15:23.083] [SEVERE ] updating countdown to 60000
[14:15:23.104] [SEVERE ] updating countdown to 60000
[14:15:23.125] [SEVERE ] updating countdown to 60000
[14:15:23.150] [SEVERE ] updating countdown to 60000
[14:15:23.175] [SEVERE ] updating countdown to 60000
[14:15:23.199] [SEVERE ] updating countdown to 60000
[14:15:23.225] [SEVERE ] updating countdown to 60000
[14:15:23.250] [SEVERE ] updating countdown to 60000
[14:15:23.275] [SEVERE ] updating countdown to 60000
[14:15:23.298] [SEVERE ] updating countdown to 60000
[14:15:23.323] [SEVERE ] updating countdown to 60000
[14:15:23.348] [SEVERE ] updating countdown to 60000
[14:15:23.374] [SEVERE ] updating countdown to 60000
[14:15:23.397] [SEVERE ] updating countdown to 60000
[14:15:23.422] [SEVERE ] updating countdown to 60000
[14:15:23.445] [SEVERE ] updating countdown to 60000
[14:15:23.469] [SEVERE ] updating countdown to 60000
[14:15:23.494] [SEVERE ] updating countdown to 60000
[14:15:23.514] [SEVERE ] updating countdown to 60000
[14:15:23.536] [SEVERE ] updating countdown to 60000
[14:15:23.557] [SEVERE ] updating countdown to 60000
[14:15:23.578] [SEVERE ] updating countdown to 60000
[14:15:23.602] [SEVERE ] updating countdown to 60000
[14:15:23.623] [SEVERE ] updating countdown to 60000
[14:15:23.645] [SEVERE ] updating countdown to 60000
[14:15:23.665] [SEVERE ] updating countdown to 60000
[14:15:23.687] [SEVERE ] updating countdown to 60000
[14:15:23.707] [SEVERE ] updating countdown to 60000
[14:15:23.729] [SEVERE ] updating countdown to 60000
[14:15:23.752] [SEVERE ] updating countdown to 60000
[14:15:23.777] [SEVERE ] updating countdown to 60000
[14:15:23.800] [SEVERE ] updating countdown to 60000
[14:15:23.825] [SEVERE ] updating countdown to 60000
[14:15:23.847] [SEVERE ] updating countdown to 60000
[14:15:23.870] [SEVERE ] updating countdown to 60000
[14:15:23.894] [SEVERE ] updating countdown to 60000
[14:15:23.920] [SEVERE ] updating countdown to 60000
[14:15:23.942] [SEVERE ] updating countdown to 60000
[14:15:23.965] [SEVERE ] updating countdown to 60000
[14:15:23.990] [SEVERE ] updating countdown to 60000
[14:15:24.013] [SEVERE ] updating countdown to 60000
[14:15:24.039] [SEVERE ] updating countdown to 60000
[14:15:24.062] [SEVERE ] updating countdown to 60000
[14:15:24.084] [SEVERE ] updating countdown to 60000
[14:15:24.109] [SEVERE ] updating countdown to 60000
[14:15:24.130] [SEVERE ] updating countdown to 60000
[14:15:24.153] [SEVERE ] updating countdown to 60000
[14:15:24.177] [SEVERE ] updating countdown to 60000
[14:15:24.202] [SEVERE ] updating countdown to 60000
[14:15:24.223] [SEVERE ] updating countdown to 60000
[14:15:24.244] [SEVERE ] updating countdown to 60000
[14:15:24.267] [SEVERE ] updating countdown to 60000
[14:15:24.292] [SEVERE ] updating countdown to 60000
[14:15:24.317] [SEVERE ] updating countdown to 60000
[14:15:24.338] [SEVERE ] updating countdown to 60000
[14:15:24.362] [SEVERE ] updating countdown to 60000
[14:15:24.385] [SEVERE ] updating countdown to 60000
[14:15:24.409] [SEVERE ] updating countdown to 60000
[14:15:24.431] [SEVERE ] updating countdown to 60000
[14:15:24.454] [SEVERE ] updating countdown to 60000
[14:15:24.477] [SEVERE ] updating countdown to 60000
[14:15:24.503] [SEVERE ] updating countdown to 60000
[14:15:24.525] [SEVERE ] updating countdown to 60000
[14:15:24.547] [SEVERE ] updating countdown to 60000
[14:15:24.571] [SEVERE ] updating countdown to 60000
[14:15:24.595] [SEVERE ] updating countdown to 60000
[14:15:24.619] [SEVERE ] updating countdown to 60000
[14:15:24.640] [SEVERE ] updating countdown to 60000
[14:15:24.664] [SEVERE ] updating countdown to 60000
[14:15:24.686] [SEVERE ] updating countdown to 60000
[14:15:24.708] [SEVERE ] updating countdown to 60000
[14:15:24.730] [SEVERE ] updating countdown to 60000
[14:15:24.752] [SEVERE ] updating countdown to 60000
[14:15:24.777] [SEVERE ] updating countdown to 60000
[14:15:24.799] [SEVERE ] updating countdown to 60000
[14:15:24.822] [SEVERE ] updating countdown to 60000
[14:15:24.843] [SEVERE ] updating countdown to 60000
[14:15:24.865] [SEVERE ] updating countdown to 60000
[14:15:24.890] [SEVERE ] updating countdown to 60000
[14:15:24.913] [SEVERE ] updating countdown to 60000
[14:15:24.936] [SEVERE ] updating countdown to 60000
[14:15:24.958] [SEVERE ] updating countdown to 60000
[14:15:24.980] [SEVERE ] updating countdown to 60000
[14:15:25.004] [SEVERE ] updating countdown to 60000
[14:15:25.025] [SEVERE ] updating countdown to 60000
[14:15:25.052] [SEVERE ] updating countdown to 60000
[14:15:25.076] [SEVERE ] updating countdown to 60000
[14:15:25.100] [SEVERE ] updating countdown to 60000
[14:15:25.125] [SEVERE ] updating countdown to 60000
[14:15:25.146] [SEVERE ] updating countdown to 60000
[14:15:25.168] [SEVERE ] updating countdown to 60000
[14:15:25.190] [SEVERE ] updating countdown to 60000
[14:15:25.215] [SEVERE ] updating countdown to 60000
[14:15:25.241] [SEVERE ] updating countdown to 60000
[14:15:25.267] [SEVERE ] updating countdown to 60000
[14:15:25.292] [SEVERE ] updating countdown to 60000
[14:15:25.313] [SEVERE ] updating countdown to 60000
[14:15:25.335] [SEVERE ] updating countdown to 60000
[14:15:25.355] [SEVERE ] updating countdown to 60000
[14:15:25.380] [SEVERE ] updating countdown to 60000
[14:15:25.404] [SEVERE ] updating countdown to 60000
[14:15:25.430] [SEVERE ] updating countdown to 60000
[14:15:25.456] [SEVERE ] updating countdown to 60000
[14:15:25.481] [SEVERE ] updating countdown to 60000
[14:15:25.507] [SEVERE ] updating countdown to 60000
[14:15:25.530] [SEVERE ] updating countdown to 60000
[14:15:25.552] [SEVERE ] updating countdown to 60000
[14:15:25.578] [SEVERE ] updating countdown to 60000
[14:15:25.604] [SEVERE ] updating countdown to 60000
[14:15:25.630] [SEVERE ] updating countdown to 60000
[14:15:25.655] [SEVERE ] updating countdown to 60000
[14:15:25.680] [SEVERE ] updating countdown to 60000
[14:15:25.705] [SEVERE ] updating countdown to 60000
[14:15:25.728] [SEVERE ] updating countdown to 60000
[14:15:25.751] [SEVERE ] updating countdown to 60000
[14:15:25.771] [SEVERE ] updating countdown to 60000
[14:15:25.793] [SEVERE ] updating countdown to 60000
[14:15:25.815] [SEVERE ] updating countdown to 60000
[14:15:25.835] [SEVERE ] updating countdown to 60000
[14:15:25.857] [SEVERE ] updating countdown to 60000
[14:15:25.879] [SEVERE ] updating countdown to 60000
[14:15:25.899] [SEVERE ] updating countdown to 60000
[14:15:25.921] [SEVERE ] updating countdown to 60000
[14:15:25.944] [SEVERE ] updating countdown to 60000
[14:15:25.965] [SEVERE ] updating countdown to 60000
[14:15:25.986] [SEVERE ] updating countdown to 60000
[14:15:26.007] [SEVERE ] updating countdown to 60000
[14:15:26.029] [SEVERE ] updating countdown to 60000
[14:15:26.050] [SEVERE ] updating countdown to 60000
[14:15:26.072] [SEVERE ] updating countdown to 60000
[14:15:26.094] [SEVERE ] updating countdown to 60000
[14:15:26.117] [SEVERE ] updating countdown to 60000
[14:15:26.139] [SEVERE ] updating countdown to 60000
[14:15:26.164] [SEVERE ] updating countdown to 60000
[14:15:26.186] [SEVERE ] updating countdown to 60000
[14:15:26.208] [SEVERE ] updating countdown to 60000
[14:15:26.229] [SEVERE ] updating countdown to 60000
[14:15:26.255] [SEVERE ] updating countdown to 60000
[14:15:26.277] [SEVERE ] updating countdown to 60000
[14:15:26.297] [SEVERE ] updating countdown to 60000
[14:15:26.322] [SEVERE ] updating countdown to 60000
[14:15:26.345] [SEVERE ] updating countdown to 60000
[14:15:26.367] [SEVERE ] updating countdown to 60000
[14:15:26.390] [SEVERE ] updating countdown to 60000
[14:15:26.411] [SEVERE ] updating countdown to 60000
[14:15:26.433] [SEVERE ] updating countdown to 60000
[14:15:26.459] [SEVERE ] updating countdown to 60000
[14:15:26.485] [SEVERE ] updating countdown to 60000
[14:15:26.510] [SEVERE ] updating countdown to 60000
[14:15:26.536] [SEVERE ] updating countdown to 60000
[14:15:26.562] [SEVERE ] updating countdown to 60000
[14:15:26.584] [SEVERE ] updating countdown to 60000
[14:15:26.610] [SEVERE ] updating countdown to 60000
[14:15:26.635] [SEVERE ] updating countdown to 60000
[14:15:26.661] [SEVERE ] updating countdown to 60000
[14:15:26.683] [SEVERE ] updating countdown to 60000
[14:15:26.705] [SEVERE ] updating countdown to 60000
[14:15:26.731] [SEVERE ] updating countdown to 60000
[14:15:26.755] [SEVERE ] updating countdown to 60000
[14:15:26.777] [SEVERE ] updating countdown to 60000
[14:15:26.800] [SEVERE ] updating countdown to 60000
[14:15:26.821] [SEVERE ] updating countdown to 60000
[14:15:26.843] [SEVERE ] updating countdown to 60000
[14:15:26.866] [SEVERE ] updating countdown to 60000
[14:15:26.888] [SEVERE ] updating countdown to 60000
[14:15:26.913] [SEVERE ] updating countdown to 60000
[14:15:26.939] [SEVERE ] updating countdown to 60000
[14:15:26.962] [SEVERE ] updating countdown to 60000
[14:15:26.988] [SEVERE ] updating countdown to 60000
[14:15:27.013] [SEVERE ] updating countdown to 60000
[14:15:27.036] [SEVERE ] updating countdown to 60000
[14:15:27.062] [SEVERE ] updating countdown to 60000
[14:15:27.088] [SEVERE ] updating countdown to 60000
[14:15:27.110] [SEVERE ] updating countdown to 60000
[14:15:27.132] [SEVERE ] updating countdown to 60000
[14:15:27.153] [SEVERE ] updating countdown to 60000
[14:15:27.176] [SEVERE ] updating countdown to 60000
[14:15:27.198] [SEVERE ] updating countdown to 60000
[14:15:27.219] [SEVERE ] updating countdown to 60000
[14:15:27.241] [SEVERE ] updating countdown to 60000
[14:15:27.266] [SEVERE ] updating countdown to 60000
[14:15:27.286] [SEVERE ] updating countdown to 60000
[14:15:27.309] [SEVERE ] updating countdown to 60000
[14:15:27.333] [SEVERE ] updating countdown to 60000
[14:15:27.355] [SEVERE ] updating countdown to 60000
[14:15:27.378] [SEVERE ] updating countdown to 60000
[14:15:27.400] [SEVERE ] updating countdown to 60000
[14:15:27.425] [SEVERE ] updating countdown to 60000
[14:15:27.449] [SEVERE ] updating countdown to 60000
[14:15:27.472] [SEVERE ] updating countdown to 60000
[14:15:27.495] [SEVERE ] updating countdown to 60000
[14:15:27.516] [SEVERE ] updating countdown to 60000
[14:15:27.538] [SEVERE ] updating countdown to 60000
[14:15:27.560] [SEVERE ] updating countdown to 60000
[14:15:27.583] [SEVERE ] updating countdown to 60000
[14:15:27.605] [SEVERE ] updating countdown to 60000
[14:15:27.628] [SEVERE ] updating countdown to 60000
[14:15:27.650] [SEVERE ] updating countdown to 60000
[14:15:27.676] [SEVERE ] updating countdown to 60000
[14:15:27.698] [SEVERE ] updating countdown to 60000
[14:15:27.721] [SEVERE ] updating countdown to 60000
[14:15:27.743] [SEVERE ] updating countdown to 60000
[14:15:27.764] [SEVERE ] updating countdown to 60000
[14:15:27.788] [SEVERE ] updating countdown to 60000
[14:15:27.812] [SEVERE ] updating countdown to 60000
[14:15:27.836] [SEVERE ] updating countdown to 60000
[14:15:27.858] [SEVERE ] updating countdown to 60000
[14:15:27.884] [SEVERE ] updating countdown to 60000
[14:15:27.907] [SEVERE ] updating countdown to 60000
[14:15:27.932] [SEVERE ] updating countdown to 60000
[14:15:27.954] [SEVERE ] updating countdown to 60000
[14:15:27.976] [SEVERE ] updating countdown to 60000
[14:15:28.002] [SEVERE ] updating countdown to 60000
[14:15:28.024] [SEVERE ] updating countdown to 60000
[14:15:28.047] [SEVERE ] updating countdown to 60000
[14:15:28.067] [SEVERE ] updating countdown to 60000
[14:15:28.089] [SEVERE ] updating countdown to 60000
[14:15:28.110] [SEVERE ] updating countdown to 60000
[14:15:28.133] [SEVERE ] updating countdown to 60000
[14:15:28.155] [SEVERE ] updating countdown to 60000
[14:15:28.181] [SEVERE ] updating countdown to 60000
[14:15:28.207] [SEVERE ] updating countdown to 60000
[14:15:28.233] [SEVERE ] updating countdown to 60000
[14:15:28.257] [SEVERE ] updating countdown to 60000
[14:15:28.283] [SEVERE ] updating countdown to 60000
[14:15:28.304] [SEVERE ] updating countdown to 60000
[14:15:28.330] [SEVERE ] updating countdown to 60000
[14:15:28.353] [SEVERE ] updating countdown to 60000
[14:15:28.375] [SEVERE ] updating countdown to 60000
[14:15:28.400] [SEVERE ] updating countdown to 60000
[14:15:28.423] [SEVERE ] updating countdown to 60000
[14:15:28.448] [SEVERE ] updating countdown to 60000
[14:15:28.472] [SEVERE ] updating countdown to 60000
[14:15:28.495] [SEVERE ] updating countdown to 60000
[14:15:28.519] [SEVERE ] updating countdown to 60000
[14:15:28.540] [SEVERE ] updating countdown to 60000
[14:15:28.566] [SEVERE ] updating countdown to 60000
[14:15:28.591] [SEVERE ] updating countdown to 60000
[14:15:28.613] [SEVERE ] updating countdown to 60000
[14:15:28.635] [SEVERE ] updating countdown to 60000
[14:15:28.655] [SEVERE ] updating countdown to 60000
[14:15:28.681] [SEVERE ] updating countdown to 60000
[14:15:28.702] [SEVERE ] updating countdown to 60000
[14:15:28.724] [SEVERE ] updating countdown to 60000
[14:15:28.745] [SEVERE ] updating countdown to 60000
[14:15:28.767] [SEVERE ] updating countdown to 60000
[14:15:28.793] [SEVERE ] updating countdown to 60000
[14:15:28.813] [SEVERE ] updating countdown to 60000
[14:15:28.837] [SEVERE ] updating countdown to 60000
[14:15:28.858] [SEVERE ] updating countdown to 60000
[14:15:28.883] [SEVERE ] updating countdown to 60000
[14:15:28.909] [SEVERE ] updating countdown to 60000
[14:15:28.931] [SEVERE ] updating countdown to 60000
[14:15:28.956] [SEVERE ] updating countdown to 60000
[14:15:28.981] [SEVERE ] updating countdown to 60000
[14:15:29.003] [SEVERE ] updating countdown to 60000
[14:15:29.024] [SEVERE ] updating countdown to 60000
[14:15:29.049] [SEVERE ] updating countdown to 60000
[14:15:29.075] [SEVERE ] updating countdown to 60000
[14:15:29.097] [SEVERE ] updating countdown to 60000
[14:15:29.119] [SEVERE ] updating countdown to 60000
[14:15:29.142] [SEVERE ] updating countdown to 60000
[14:15:29.166] [SEVERE ] updating countdown to 60000
[14:15:29.189] [SEVERE ] updating countdown to 60000
[14:15:29.209] [SEVERE ] updating countdown to 60000
[14:15:29.230] [SEVERE ] updating countdown to 60000
[14:15:29.252] [SEVERE ] updating countdown to 60000
[14:15:29.274] [SEVERE ] updating countdown to 60000
[14:15:29.299] [SEVERE ] updating countdown to 60000
[14:15:29.322] [SEVERE ] updating countdown to 60000
[14:15:29.344] [SEVERE ] updating countdown to 60000
[14:15:29.365] [SEVERE ] updating countdown to 60000
[14:15:29.387] [SEVERE ] updating countdown to 60000
[14:15:29.411] [SEVERE ] updating countdown to 60000
[14:15:29.435] [SEVERE ] updating countdown to 60000
[14:15:29.459] [SEVERE ] updating countdown to 60000
[14:15:29.482] [SEVERE ] updating countdown to 60000
[14:15:29.503] [SEVERE ] updating countdown to 60000
[14:15:29.528] [SEVERE ] updating countdown to 60000
[14:15:29.554] [SEVERE ] updating countdown to 60000
[14:15:29.577] [SEVERE ] updating countdown to 60000
[14:15:29.602] [SEVERE ] updating countdown to 60000
[14:15:29.624] [SEVERE ] updating countdown to 60000
[14:15:29.647] [SEVERE ] updating countdown to 60000
[14:15:29.668] [SEVERE ] updating countdown to 60000
[14:15:29.691] [SEVERE ] updating countdown to 60000
[14:15:29.715] [SEVERE ] updating countdown to 60000
[14:15:29.735] [SEVERE ] updating countdown to 60000
[14:15:29.756] [SEVERE ] updating countdown to 60000
[14:15:29.777] [SEVERE ] updating countdown to 60000
[14:15:29.799] [SEVERE ] updating countdown to 60000
[14:15:29.821] [SEVERE ] updating countdown to 60000
[14:15:29.844] [SEVERE ] updating countdown to 60000
[14:15:29.865] [SEVERE ] updating countdown to 60000
[14:15:29.888] [SEVERE ] updating countdown to 60000
[14:15:29.912] [SEVERE ] updating countdown to 60000
[14:15:29.935] [SEVERE ] updating countdown to 60000
[14:15:29.955] [SEVERE ] updating countdown to 60000
[14:15:29.978] [SEVERE ] updating countdown to 60000
[14:15:30.000] [SEVERE ] updating countdown to 60000
[14:15:30.022] [SEVERE ] updating countdown to 60000
[14:15:30.045] [SEVERE ] updating countdown to 60000
[14:15:30.071] [SEVERE ] updating countdown to 60000
[14:15:30.095] [SEVERE ] updating countdown to 60000
[14:15:30.118] [SEVERE ] updating countdown to 60000
[14:15:30.140] [SEVERE ] updating countdown to 60000
[14:15:30.160] [SEVERE ] updating countdown to 60000
[14:15:30.182] [SEVERE ] updating countdown to 60000
[14:15:30.203] [SEVERE ] updating countdown to 60000
[14:15:30.225] [SEVERE ] updating countdown to 60000
[14:15:30.246] [SEVERE ] updating countdown to 60000
[14:15:30.269] [SEVERE ] updating countdown to 60000
[14:15:30.291] [SEVERE ] updating countdown to 60000
[14:15:30.311] [SEVERE ] updating countdown to 60000
[14:15:30.332] [SEVERE ] updating countdown to 60000
[14:15:30.355] [SEVERE ] updating countdown to 60000
[14:15:30.375] [SEVERE ] updating countdown to 60000
[14:15:30.397] [SEVERE ] updating countdown to 60000
[14:15:30.420] [SEVERE ] updating countdown to 60000
[14:15:30.442] [SEVERE ] updating countdown to 60000
[14:15:30.466] [SEVERE ] updating countdown to 60000
[14:15:30.488] [SEVERE ] updating countdown to 60000
[14:15:30.509] [SEVERE ] updating countdown to 60000
[14:15:30.531] [SEVERE ] updating countdown to 60000
[14:15:30.552] [SEVERE ] updating countdown to 60000
[14:15:30.573] [SEVERE ] updating countdown to 60000
[14:15:30.594] [SEVERE ] updating countdown to 60000
[14:15:30.615] [SEVERE ] updating countdown to 60000
[14:15:30.638] [SEVERE ] updating countdown to 60000
[14:15:30.659] [SEVERE ] updating countdown to 60000
[14:15:30.681] [SEVERE ] updating countdown to 60000
[14:15:30.704] [SEVERE ] updating countdown to 60000
[14:15:30.726] [SEVERE ] updating countdown to 60000
[14:15:30.748] [SEVERE ] updating countdown to 60000
[14:15:30.768] [SEVERE ] updating countdown to 60000
[14:15:30.790] [SEVERE ] updating countdown to 60000
[14:15:30.811] [SEVERE ] updating countdown to 60000
[14:15:30.833] [SEVERE ] updating countdown to 60000
[14:15:30.854] [SEVERE ] updating countdown to 60000
[14:15:30.877] [SEVERE ] updating countdown to 60000
[14:15:30.899] [SEVERE ] updating countdown to 60000
[14:15:30.922] [SEVERE ] updating countdown to 60000
[14:15:30.944] [SEVERE ] updating countdown to 60000
[14:15:30.967] [SEVERE ] updating countdown to 60000
[14:15:30.988] [SEVERE ] updating countdown to 60000
[14:15:31.010] [SEVERE ] updating countdown to 60000
[14:15:31.031] [SEVERE ] updating countdown to 60000
[14:15:31.053] [SEVERE ] updating countdown to 60000
[14:15:31.074] [SEVERE ] updating countdown to 60000
[14:15:31.096] [SEVERE ] updating countdown to 60000
[14:15:31.117] [SEVERE ] updating countdown to 60000
[14:15:31.140] [SEVERE ] updating countdown to 60000
[14:15:31.161] [SEVERE ] updating countdown to 60000
[14:15:31.184] [SEVERE ] updating countdown to 60000
[14:15:31.205] [SEVERE ] updating countdown to 60000
[14:15:31.226] [SEVERE ] updating countdown to 60000
[14:15:31.247] [SEVERE ] updating countdown to 60000
[14:15:31.267] [SEVERE ] updating countdown to 60000
[14:15:31.289] [SEVERE ] updating countdown to 60000
[14:15:31.309] [SEVERE ] updating countdown to 60000
[14:15:31.331] [SEVERE ] updating countdown to 60000
[14:15:31.352] [SEVERE ] updating countdown to 60000
[14:15:31.375] [SEVERE ] updating countdown to 60000
[14:15:31.398] [SEVERE ] updating countdown to 60000
[14:15:31.418] [SEVERE ] updating countdown to 60000
[14:15:31.440] [SEVERE ] updating countdown to 60000
[14:15:31.463] [SEVERE ] updating countdown to 60000
[14:15:31.485] [SEVERE ] updating countdown to 60000
[14:15:31.506] [SEVERE ] updating countdown to 60000
[14:15:31.527] [SEVERE ] updating countdown to 60000
[14:15:31.549] [SEVERE ] updating countdown to 60000
[14:15:31.570] [SEVERE ] updating countdown to 60000
[14:15:31.590] [SEVERE ] updating countdown to 60000
[14:15:31.612] [SEVERE ] updating countdown to 60000
[14:15:31.635] [SEVERE ] updating countdown to 60000
[14:15:31.656] [SEVERE ] updating countdown to 60000
[14:15:31.676] [SEVERE ] updating countdown to 60000
[14:15:31.697] [SEVERE ] updating countdown to 60000
[14:15:31.719] [SEVERE ] updating countdown to 60000
[14:15:31.741] [SEVERE ] updating countdown to 60000
[14:15:31.761] [SEVERE ] updating countdown to 60000
[14:15:31.782] [SEVERE ] updating countdown to 60000
[14:15:31.805] [SEVERE ] updating countdown to 60000
[14:15:31.826] [SEVERE ] updating countdown to 60000
[14:15:31.848] [SEVERE ] updating countdown to 60000
[14:15:31.869] [SEVERE ] updating countdown to 60000
[14:15:31.889] [SEVERE ] updating countdown to 60000
[14:15:31.910] [SEVERE ] updating countdown to 60000
[14:15:31.933] [SEVERE ] updating countdown to 60000
[14:15:31.953] [SEVERE ] updating countdown to 60000
[14:15:31.975] [SEVERE ] updating countdown to 60000
[14:15:31.996] [SEVERE ] updating countdown to 60000
[14:15:32.017] [SEVERE ] updating countdown to 60000
[14:15:32.040] [SEVERE ] updating countdown to 60000
[14:15:32.065] [SEVERE ] updating countdown to 60000
