[18:36:40.527] [INFO   ] thread main starting.
[18:36:40.534] [SEVERE ] cannot read configuration file config.properties trying from resources.
[18:36:40.535] [SEVERE ] configuration file was loaded from resources directory.
[18:36:45.779] [INFO   ] thread dealer starting.
[18:36:57.799] [SEVERE ] updating countdown to 47986
[18:36:57.820] [SEVERE ] updating countdown to 47965
[18:36:57.844] [SEVERE ] updating countdown to 47941
[18:36:57.865] [SEVERE ] updating countdown to 47920
[18:36:57.888] [SEVERE ] updating countdown to 47897
[18:36:57.910] [SEVERE ] updating countdown to 47875
[18:36:57.930] [SEVERE ] updating countdown to 47855
[18:36:57.952] [SEVERE ] updating countdown to 47833
[18:36:57.973] [SEVERE ] updating countdown to 47812
[18:36:57.978] [SEVERE ] key 82 was pressed by player 1
[18:36:57.994] [SEVERE ] updating countdown to 47791
[18:36:58.021] [SEVERE ] updating countdown to 47764
[18:36:58.042] [SEVERE ] updating countdown to 47743
[18:36:58.064] [SEVERE ] updating countdown to 47721
[18:36:58.085] [SEVERE ] updating countdown to 47700
[18:36:58.106] [SEVERE ] updating countdown to 47679
[18:36:58.127] [SEVERE ] updating countdown to 47658
[18:36:58.153] [SEVERE ] updating countdown to 47632
[18:36:58.175] [SEVERE ] updating countdown to 47610
[18:36:58.201] [SEVERE ] updating countdown to 47584
[18:36:58.227] [SEVERE ] updating countdown to 47558
[18:36:58.248] [SEVERE ] updating countdown to 47537
[18:36:58.274] [SEVERE ] updating countdown to 47511
[18:36:58.297] [SEVERE ] updating countdown to 47488
[18:36:58.323] [SEVERE ] updating countdown to 47462
[18:36:58.347] [SEVERE ] updating countdown to 47438
[18:36:58.369] [SEVERE ] updating countdown to 47416
[18:36:58.392] [SEVERE ] updating countdown to 47393
[18:36:58.413] [SEVERE ] updating countdown to 47372
[18:36:58.435] [SEVERE ] updating countdown to 47350
[18:36:58.456] [SEVERE ] updating countdown to 47329
[18:36:58.482] [SEVERE ] updating countdown to 47303
[18:36:58.505] [SEVERE ] updating countdown to 47280
[18:36:58.527] [SEVERE ] updating countdown to 47258
[18:36:58.552] [SEVERE ] updating countdown to 47233
[18:36:58.573] [SEVERE ] updating countdown to 47212
[18:36:58.597] [SEVERE ] updating countdown to 47188
[18:36:58.618] [SEVERE ] updating countdown to 47167
[18:36:58.639] [SEVERE ] updating countdown to 47146
[18:36:58.660] [SEVERE ] updating countdown to 47125
[18:36:58.681] [SEVERE ] updating countdown to 47104
[18:36:58.702] [SEVERE ] updating countdown to 47083
[18:36:58.723] [SEVERE ] updating countdown to 47062
[18:36:58.744] [SEVERE ] updating countdown to 47041
[18:36:58.766] [SEVERE ] updating countdown to 47019
[18:36:58.787] [SEVERE ] updating countdown to 46998
[18:36:58.808] [SEVERE ] updating countdown to 46977
[18:36:58.830] [SEVERE ] updating countdown to 46955
[18:36:58.851] [SEVERE ] updating countdown to 46934
[18:36:58.856] [SEVERE ] removing player 1 token from slot 0
[18:36:58.856] [SEVERE ] removing player 1 token from slot 1
[18:36:58.856] [SEVERE ] removing player 1 token from slot 2
[18:36:58.857] [SEVERE ] setting player 1 freeze to 0
[18:36:58.873] [SEVERE ] updating countdown to 46912
[18:36:58.894] [SEVERE ] updating countdown to 46891
[18:36:58.916] [SEVERE ] updating countdown to 46869
[18:36:58.938] [SEVERE ] updating countdown to 46847
[18:36:58.960] [SEVERE ] updating countdown to 46825
[18:36:58.982] [SEVERE ] updating countdown to 46803
[18:36:59.003] [SEVERE ] updating countdown to 46782
[18:36:59.024] [SEVERE ] updating countdown to 46761
[18:36:59.046] [SEVERE ] updating countdown to 46739
[18:36:59.068] [SEVERE ] updating countdown to 46717
[18:36:59.088] [SEVERE ] updating countdown to 46697
[18:36:59.109] [SEVERE ] updating countdown to 46676
[18:36:59.130] [SEVERE ] updating countdown to 46655
[18:36:59.151] [SEVERE ] updating countdown to 46634
[18:36:59.173] [SEVERE ] updating countdown to 46612
[18:36:59.195] [SEVERE ] updating countdown to 46590
[18:36:59.216] [SEVERE ] updating countdown to 46569
[18:36:59.237] [SEVERE ] updating countdown to 46548
[18:36:59.258] [SEVERE ] updating countdown to 46527
[18:36:59.279] [SEVERE ] updating countdown to 46506
[18:36:59.301] [SEVERE ] updating countdown to 46484
[18:36:59.323] [SEVERE ] updating countdown to 46462
[18:36:59.344] [SEVERE ] updating countdown to 46441
[18:36:59.366] [SEVERE ] updating countdown to 46419
[18:36:59.388] [SEVERE ] updating countdown to 46397
[18:36:59.410] [SEVERE ] updating countdown to 46375
[18:36:59.433] [SEVERE ] updating countdown to 46352
[18:36:59.455] [SEVERE ] updating countdown to 46330
[18:36:59.476] [SEVERE ] updating countdown to 46309
[18:36:59.497] [SEVERE ] updating countdown to 46288
[18:36:59.518] [SEVERE ] updating countdown to 46267
[18:36:59.539] [SEVERE ] updating countdown to 46246
[18:36:59.561] [SEVERE ] updating countdown to 46224
[18:36:59.582] [SEVERE ] updating countdown to 46203
[18:36:59.603] [SEVERE ] updating countdown to 46182
[18:36:59.624] [SEVERE ] updating countdown to 46161
[18:36:59.645] [SEVERE ] updating countdown to 46140
[18:36:59.666] [SEVERE ] updating countdown to 46119
[18:36:59.687] [SEVERE ] updating countdown to 46098
[18:36:59.709] [SEVERE ] updating countdown to 46076
[18:36:59.732] [SEVERE ] updating countdown to 46053
[18:36:59.753] [SEVERE ] updating countdown to 46032
[18:36:59.776] [SEVERE ] updating countdown to 46009
[18:36:59.799] [SEVERE ] updating countdown to 45986
[18:36:59.823] [SEVERE ] updating countdown to 45962
[18:36:59.849] [SEVERE ] updating countdown to 45936
[18:36:59.870] [SEVERE ] updating countdown to 45915
[18:36:59.891] [SEVERE ] updating countdown to 45894
[18:36:59.913] [SEVERE ] updating countdown to 45872
[18:36:59.935] [SEVERE ] updating countdown to 45850
[18:36:59.957] [SEVERE ] updating countdown to 45828
[18:36:59.983] [SEVERE ] updating countdown to 45802
[18:37:00.004] [SEVERE ] updating countdown to 45781
[18:37:00.026] [SEVERE ] updating countdown to 45759
[18:37:00.047] [SEVERE ] updating countdown to 45738
[18:37:00.068] [SEVERE ] updating countdown to 45717
[18:37:00.089] [SEVERE ] updating countdown to 45696
[18:37:00.110] [SEVERE ] updating countdown to 45675
[18:37:00.131] [SEVERE ] updating countdown to 45654
[18:37:00.152] [SEVERE ] updating countdown to 45633
[18:37:00.173] [SEVERE ] updating countdown to 45612
[18:37:00.194] [SEVERE ] updating countdown to 45591
[18:37:00.215] [SEVERE ] updating countdown to 45570
[18:37:00.236] [SEVERE ] updating countdown to 45549
[18:37:00.257] [SEVERE ] updating countdown to 45528
[18:37:00.279] [SEVERE ] updating countdown to 45506
[18:37:00.300] [SEVERE ] updating countdown to 45485
[18:37:00.323] [SEVERE ] updating countdown to 45462
[18:37:00.344] [SEVERE ] updating countdown to 45441
[18:37:00.369] [SEVERE ] updating countdown to 45416
[18:37:00.393] [SEVERE ] updating countdown to 45392
[18:37:00.420] [SEVERE ] updating countdown to 45365
[18:37:00.441] [SEVERE ] updating countdown to 45344
[18:37:00.466] [SEVERE ] updating countdown to 45319
[18:37:00.487] [SEVERE ] updating countdown to 45298
[18:37:00.508] [SEVERE ] updating countdown to 45277
[18:37:00.530] [SEVERE ] updating countdown to 45255
[18:37:00.552] [SEVERE ] updating countdown to 45233
[18:37:00.573] [SEVERE ] updating countdown to 45212
[18:37:00.594] [SEVERE ] updating countdown to 45191
[18:37:00.615] [SEVERE ] updating countdown to 45170
[18:37:00.636] [SEVERE ] updating countdown to 45149
[18:37:00.660] [SEVERE ] updating countdown to 45125
[18:37:00.680] [SEVERE ] updating countdown to 45105
[18:37:00.702] [SEVERE ] updating countdown to 45083
[18:37:00.723] [SEVERE ] updating countdown to 45062
[18:37:00.744] [SEVERE ] updating countdown to 45041
[18:37:00.765] [SEVERE ] updating countdown to 45020
[18:37:00.786] [SEVERE ] updating countdown to 44999
[18:37:00.807] [SEVERE ] updating countdown to 44978
[18:37:00.829] [SEVERE ] updating countdown to 44956
[18:37:00.850] [SEVERE ] updating countdown to 44935
[18:37:00.872] [SEVERE ] updating countdown to 44913
[18:37:00.894] [SEVERE ] updating countdown to 44891
[18:37:00.916] [SEVERE ] updating countdown to 44869
[18:37:00.938] [SEVERE ] updating countdown to 44847
[18:37:00.959] [SEVERE ] updating countdown to 44826
[18:37:00.982] [SEVERE ] updating countdown to 44803
[18:37:01.003] [SEVERE ] updating countdown to 44782
[18:37:01.025] [SEVERE ] updating countdown to 44760
[18:37:01.046] [SEVERE ] updating countdown to 44739
[18:37:01.067] [SEVERE ] updating countdown to 44718
[18:37:01.088] [SEVERE ] updating countdown to 44697
[18:37:01.112] [SEVERE ] updating countdown to 44673
[18:37:01.134] [SEVERE ] updating countdown to 44651
[18:37:01.155] [SEVERE ] updating countdown to 44630
[18:37:01.177] [SEVERE ] updating countdown to 44608
[18:37:01.198] [SEVERE ] updating countdown to 44587
[18:37:01.219] [SEVERE ] updating countdown to 44566
[18:37:01.240] [SEVERE ] updating countdown to 44545
[18:37:01.261] [SEVERE ] updating countdown to 44524
[18:37:01.282] [SEVERE ] updating countdown to 44503
[18:37:01.304] [SEVERE ] updating countdown to 44481
[18:37:01.325] [SEVERE ] updating countdown to 44460
[18:37:01.346] [SEVERE ] updating countdown to 44439
[18:37:01.367] [SEVERE ] updating countdown to 44418
[18:37:01.388] [SEVERE ] updating countdown to 44397
[18:37:01.409] [SEVERE ] updating countdown to 44376
[18:37:01.430] [SEVERE ] updating countdown to 44355
[18:37:01.452] [SEVERE ] updating countdown to 44333
[18:37:01.474] [SEVERE ] updating countdown to 44311
[18:37:01.494] [SEVERE ] updating countdown to 44291
[18:37:01.516] [SEVERE ] updating countdown to 44269
[18:37:01.538] [SEVERE ] updating countdown to 44247
[18:37:01.561] [SEVERE ] updating countdown to 44224
[18:37:01.585] [SEVERE ] updating countdown to 44200
[18:37:01.606] [SEVERE ] updating countdown to 44179
[18:37:01.628] [SEVERE ] updating countdown to 44157
[18:37:01.649] [SEVERE ] updating countdown to 44136
[18:37:01.670] [SEVERE ] updating countdown to 44115
[18:37:01.693] [SEVERE ] updating countdown to 44092
[18:37:01.714] [SEVERE ] updating countdown to 44071
[18:37:01.738] [SEVERE ] updating countdown to 44047
[18:37:01.762] [SEVERE ] updating countdown to 44023
[18:37:01.784] [SEVERE ] updating countdown to 44001
[18:37:01.805] [SEVERE ] updating countdown to 43980
[18:37:01.827] [SEVERE ] updating countdown to 43958
[18:37:01.848] [SEVERE ] updating countdown to 43937
[18:37:01.874] [SEVERE ] updating countdown to 43911
[18:37:01.895] [SEVERE ] updating countdown to 43890
[18:37:01.916] [SEVERE ] updating countdown to 43869
[18:37:01.937] [SEVERE ] updating countdown to 43848
[18:37:01.963] [SEVERE ] updating countdown to 43822
[18:37:01.985] [SEVERE ] updating countdown to 43800
[18:37:02.006] [SEVERE ] updating countdown to 43779
[18:37:02.028] [SEVERE ] updating countdown to 43757
[18:37:02.049] [SEVERE ] updating countdown to 43736
[18:37:02.071] [SEVERE ] updating countdown to 43714
[18:37:02.094] [SEVERE ] updating countdown to 43691
[18:37:02.118] [SEVERE ] updating countdown to 43667
[18:37:02.140] [SEVERE ] updating countdown to 43645
[18:37:02.162] [SEVERE ] updating countdown to 43623
[18:37:02.183] [SEVERE ] updating countdown to 43602
[18:37:02.205] [SEVERE ] updating countdown to 43580
[18:37:02.227] [SEVERE ] updating countdown to 43558
[18:37:02.253] [SEVERE ] updating countdown to 43532
[18:37:02.277] [SEVERE ] updating countdown to 43508
[18:37:02.303] [SEVERE ] updating countdown to 43482
[18:37:02.329] [SEVERE ] updating countdown to 43456
[18:37:02.350] [SEVERE ] updating countdown to 43435
[18:37:02.376] [SEVERE ] updating countdown to 43409
[18:37:02.399] [SEVERE ] updating countdown to 43386
[18:37:02.425] [SEVERE ] updating countdown to 43360
[18:37:02.450] [SEVERE ] updating countdown to 43335
[18:37:02.472] [SEVERE ] updating countdown to 43313
[18:37:02.497] [SEVERE ] updating countdown to 43288
[18:37:02.519] [SEVERE ] updating countdown to 43266
[18:37:02.544] [SEVERE ] updating countdown to 43241
[18:37:02.568] [SEVERE ] updating countdown to 43217
[18:37:02.594] [SEVERE ] updating countdown to 43191
[18:37:02.616] [SEVERE ] updating countdown to 43169
[18:37:02.638] [SEVERE ] updating countdown to 43147
[18:37:02.664] [SEVERE ] updating countdown to 43121
[18:37:02.686] [SEVERE ] updating countdown to 43099
[18:37:02.712] [SEVERE ] updating countdown to 43073
[18:37:02.736] [SEVERE ] updating countdown to 43049
[18:37:02.759] [SEVERE ] updating countdown to 43026
[18:37:02.784] [SEVERE ] updating countdown to 43001
[18:37:02.805] [SEVERE ] updating countdown to 42980
[18:37:02.829] [SEVERE ] updating countdown to 42956
[18:37:02.852] [SEVERE ] updating countdown to 42933
[18:37:02.873] [SEVERE ] updating countdown to 42912
[18:37:02.897] [SEVERE ] updating countdown to 42888
[18:37:02.923] [SEVERE ] updating countdown to 42862
[18:37:02.946] [SEVERE ] updating countdown to 42839
[18:37:02.972] [SEVERE ] updating countdown to 42813
[18:37:02.998] [SEVERE ] updating countdown to 42787
[18:37:03.020] [SEVERE ] updating countdown to 42765
[18:37:03.046] [SEVERE ] updating countdown to 42739
[18:37:03.071] [SEVERE ] updating countdown to 42714
[18:37:03.097] [SEVERE ] updating countdown to 42688
[18:37:03.123] [SEVERE ] updating countdown to 42662
[18:37:03.144] [SEVERE ] updating countdown to 42641
[18:37:03.169] [SEVERE ] updating countdown to 42616
[18:37:03.192] [SEVERE ] updating countdown to 42593
[18:37:03.212] [SEVERE ] updating countdown to 42573
[18:37:03.238] [SEVERE ] updating countdown to 42547
[18:37:03.261] [SEVERE ] updating countdown to 42524
[18:37:03.287] [SEVERE ] updating countdown to 42498
[18:37:03.313] [SEVERE ] updating countdown to 42472
[18:37:03.339] [SEVERE ] updating countdown to 42446
[18:37:03.365] [SEVERE ] updating countdown to 42420
[18:37:03.391] [SEVERE ] updating countdown to 42394
[18:37:03.412] [SEVERE ] updating countdown to 42373
[18:37:03.436] [SEVERE ] updating countdown to 42349
[18:37:03.458] [SEVERE ] updating countdown to 42327
[18:37:03.480] [SEVERE ] updating countdown to 42305
[18:37:03.501] [SEVERE ] updating countdown to 42284
[18:37:03.526] [SEVERE ] updating countdown to 42259
[18:37:03.552] [SEVERE ] updating countdown to 42233
[18:37:03.578] [SEVERE ] updating countdown to 42207
[18:37:03.604] [SEVERE ] updating countdown to 42181
[18:37:03.625] [SEVERE ] updating countdown to 42160
[18:37:03.647] [SEVERE ] updating countdown to 42138
[18:37:03.674] [SEVERE ] updating countdown to 42111
[18:37:03.698] [SEVERE ] updating countdown to 42087
[18:37:03.724] [SEVERE ] updating countdown to 42061
[18:37:03.747] [SEVERE ] updating countdown to 42038
[18:37:03.773] [SEVERE ] updating countdown to 42012
[18:37:03.795] [SEVERE ] updating countdown to 41990
[18:37:03.818] [SEVERE ] updating countdown to 41967
[18:37:03.840] [SEVERE ] updating countdown to 41945
[18:37:03.865] [SEVERE ] updating countdown to 41920
[18:37:03.887] [SEVERE ] updating countdown to 41898
[18:37:03.911] [SEVERE ] updating countdown to 41874
[18:37:03.934] [SEVERE ] updating countdown to 41851
[18:37:03.960] [SEVERE ] updating countdown to 41825
[18:37:03.984] [SEVERE ] updating countdown to 41801
[18:37:04.007] [SEVERE ] updating countdown to 41778
[18:37:04.030] [SEVERE ] updating countdown to 41755
[18:37:04.052] [SEVERE ] updating countdown to 41733
[18:37:04.073] [SEVERE ] updating countdown to 41712
[18:37:04.094] [SEVERE ] updating countdown to 41691
[18:37:04.117] [SEVERE ] updating countdown to 41668
[18:37:04.138] [SEVERE ] updating countdown to 41647
[18:37:04.159] [SEVERE ] updating countdown to 41626
[18:37:04.180] [SEVERE ] updating countdown to 41605
[18:37:04.202] [SEVERE ] updating countdown to 41583
[18:37:04.224] [SEVERE ] updating countdown to 41561
[18:37:04.250] [SEVERE ] updating countdown to 41535
[18:37:04.274] [SEVERE ] updating countdown to 41511
[18:37:04.301] [SEVERE ] updating countdown to 41484
[18:37:04.327] [SEVERE ] updating countdown to 41458
[18:37:04.351] [SEVERE ] updating countdown to 41434
[18:37:04.378] [SEVERE ] updating countdown to 41407
[18:37:04.399] [SEVERE ] updating countdown to 41386
[18:37:04.424] [SEVERE ] updating countdown to 41361
[18:37:04.451] [SEVERE ] updating countdown to 41334
[18:37:04.478] [SEVERE ] updating countdown to 41307
[18:37:04.501] [SEVERE ] updating countdown to 41284
[18:37:04.527] [SEVERE ] updating countdown to 41258
[18:37:04.548] [SEVERE ] updating countdown to 41237
[18:37:04.574] [SEVERE ] updating countdown to 41211
[18:37:04.598] [SEVERE ] updating countdown to 41187
[18:37:04.622] [SEVERE ] updating countdown to 41163
[18:37:04.647] [SEVERE ] updating countdown to 41138
[18:37:04.673] [SEVERE ] updating countdown to 41112
[18:37:04.695] [SEVERE ] updating countdown to 41090
[18:37:04.721] [SEVERE ] updating countdown to 41064
[18:37:04.742] [SEVERE ] updating countdown to 41043
[18:37:04.762] [SEVERE ] updating countdown to 41023
[18:37:04.786] [SEVERE ] updating countdown to 40999
[18:37:04.811] [SEVERE ] updating countdown to 40974
[18:37:04.833] [SEVERE ] updating countdown to 40952
[18:37:04.855] [SEVERE ] updating countdown to 40930
[18:37:04.882] [SEVERE ] updating countdown to 40903
[18:37:04.904] [SEVERE ] updating countdown to 40881
[18:37:04.930] [SEVERE ] updating countdown to 40855
[18:37:04.953] [SEVERE ] updating countdown to 40832
[18:37:04.980] [SEVERE ] updating countdown to 40805
[18:37:05.003] [SEVERE ] updating countdown to 40782
[18:37:05.027] [SEVERE ] updating countdown to 40758
[18:37:05.054] [SEVERE ] updating countdown to 40731
[18:37:05.076] [SEVERE ] updating countdown to 40709
[18:37:05.097] [SEVERE ] updating countdown to 40688
[18:37:05.113] [SEVERE ] key 65 was pressed by player 1
[18:37:05.113] [SEVERE ] player 1 placing token on slot 4
[18:37:05.118] [SEVERE ] updating countdown to 40667
[18:37:05.139] [SEVERE ] updating countdown to 40646
[18:37:05.162] [SEVERE ] updating countdown to 40623
[18:37:05.189] [SEVERE ] updating countdown to 40596
[18:37:05.210] [SEVERE ] updating countdown to 40575
[18:37:05.231] [SEVERE ] updating countdown to 40554
[18:37:05.253] [SEVERE ] updating countdown to 40532
[18:37:05.280] [SEVERE ] updating countdown to 40505
[18:37:05.302] [SEVERE ] updating countdown to 40483
[18:37:05.324] [SEVERE ] updating countdown to 40461
[18:37:05.345] [SEVERE ] updating countdown to 40440
[18:37:05.366] [SEVERE ] updating countdown to 40419
[18:37:05.388] [SEVERE ] updating countdown to 40397
[18:37:05.405] [SEVERE ] key 83 was pressed by player 1
[18:37:05.409] [SEVERE ] updating countdown to 40376
[18:37:05.432] [SEVERE ] updating countdown to 40353
[18:37:05.454] [SEVERE ] updating countdown to 40331
[18:37:05.475] [SEVERE ] updating countdown to 40310
[18:37:05.496] [SEVERE ] updating countdown to 40289
[18:37:05.517] [SEVERE ] updating countdown to 40268
[18:37:05.538] [SEVERE ] updating countdown to 40247
[18:37:05.559] [SEVERE ] updating countdown to 40226
[18:37:05.581] [SEVERE ] updating countdown to 40204
[18:37:05.602] [SEVERE ] updating countdown to 40183
[18:37:05.623] [SEVERE ] updating countdown to 40162
[18:37:05.644] [SEVERE ] updating countdown to 40141
[18:37:05.668] [SEVERE ] updating countdown to 40117
[18:37:05.691] [SEVERE ] updating countdown to 40094
[18:37:05.716] [SEVERE ] updating countdown to 40069
[18:37:05.737] [SEVERE ] updating countdown to 40048
[18:37:05.760] [SEVERE ] updating countdown to 40025
[18:37:05.787] [SEVERE ] updating countdown to 39998
[18:37:05.809] [SEVERE ] updating countdown to 39976
[18:37:05.831] [SEVERE ] updating countdown to 39954
[18:37:05.857] [SEVERE ] updating countdown to 39928
[18:37:05.883] [SEVERE ] updating countdown to 39902
[18:37:05.905] [SEVERE ] updating countdown to 39880
[18:37:05.931] [SEVERE ] updating countdown to 39854
[18:37:05.953] [SEVERE ] updating countdown to 39832
[18:37:05.974] [SEVERE ] updating countdown to 39811
[18:37:05.996] [SEVERE ] updating countdown to 39789
[18:37:06.021] [SEVERE ] updating countdown to 39764
[18:37:06.042] [SEVERE ] updating countdown to 39743
[18:37:06.050] [SEVERE ] key 70 was pressed by player 1
[18:37:06.064] [SEVERE ] updating countdown to 39721
[18:37:06.086] [SEVERE ] updating countdown to 39699
[18:37:06.108] [SEVERE ] updating countdown to 39677
[18:37:06.129] [SEVERE ] updating countdown to 39656
[18:37:06.150] [SEVERE ] updating countdown to 39635
[18:37:06.171] [SEVERE ] updating countdown to 39615
[18:37:06.193] [SEVERE ] updating countdown to 39592
[18:37:06.217] [SEVERE ] updating countdown to 39568
[18:37:06.240] [SEVERE ] updating countdown to 39545
[18:37:06.263] [SEVERE ] updating countdown to 39522
[18:37:06.287] [SEVERE ] updating countdown to 39498
[18:37:06.309] [SEVERE ] updating countdown to 39476
[18:37:06.331] [SEVERE ] updating countdown to 39454
[18:37:06.357] [SEVERE ] updating countdown to 39428
[18:37:06.383] [SEVERE ] updating countdown to 39402
[18:37:06.395] [SEVERE ] key 68 was pressed by player 1
[18:37:06.405] [SEVERE ] updating countdown to 39380
[18:37:06.426] [SEVERE ] updating countdown to 39359
[18:37:06.448] [SEVERE ] updating countdown to 39337
[18:37:06.469] [SEVERE ] updating countdown to 39316
[18:37:06.491] [SEVERE ] updating countdown to 39294
[18:37:06.513] [SEVERE ] updating countdown to 39272
[18:37:06.535] [SEVERE ] updating countdown to 39250
[18:37:06.557] [SEVERE ] updating countdown to 39228
[18:37:06.579] [SEVERE ] updating countdown to 39206
[18:37:06.604] [SEVERE ] updating countdown to 39181
[18:37:06.625] [SEVERE ] updating countdown to 39160
[18:37:06.649] [SEVERE ] updating countdown to 39136
[18:37:06.675] [SEVERE ] updating countdown to 39110
[18:37:06.696] [SEVERE ] updating countdown to 39089
[18:37:06.723] [SEVERE ] updating countdown to 39062
[18:37:06.746] [SEVERE ] updating countdown to 39039
[18:37:06.769] [SEVERE ] updating countdown to 39016
[18:37:06.794] [SEVERE ] updating countdown to 38991
[18:37:06.816] [SEVERE ] updating countdown to 38969
[18:37:06.842] [SEVERE ] updating countdown to 38943
[18:37:06.863] [SEVERE ] updating countdown to 38922
[18:37:06.887] [SEVERE ] updating countdown to 38898
[18:37:06.910] [SEVERE ] updating countdown to 38875
[18:37:06.934] [SEVERE ] updating countdown to 38851
[18:37:06.957] [SEVERE ] updating countdown to 38828
[18:37:06.964] [SEVERE ] key 83 was pressed by player 1
[18:37:06.980] [SEVERE ] updating countdown to 38805
[18:37:07.005] [SEVERE ] updating countdown to 38780
[18:37:07.021] [SEVERE ] key 68 was pressed by player 1
[18:37:07.027] [SEVERE ] updating countdown to 38758
[18:37:07.048] [SEVERE ] updating countdown to 38737
[18:37:07.070] [SEVERE ] updating countdown to 38715
[18:37:07.096] [SEVERE ] updating countdown to 38689
[18:37:07.117] [SEVERE ] updating countdown to 38668
[18:37:07.139] [SEVERE ] updating countdown to 38646
[18:37:07.160] [SEVERE ] updating countdown to 38625
[18:37:07.181] [SEVERE ] updating countdown to 38604
[18:37:07.202] [SEVERE ] updating countdown to 38583
[18:37:07.224] [SEVERE ] updating countdown to 38561
[18:37:07.246] [SEVERE ] updating countdown to 38539
[18:37:07.267] [SEVERE ] updating countdown to 38518
[18:37:07.288] [SEVERE ] updating countdown to 38497
[18:37:07.310] [SEVERE ] updating countdown to 38475
[18:37:07.332] [SEVERE ] updating countdown to 38453
[18:37:07.353] [SEVERE ] updating countdown to 38432
[18:37:07.375] [SEVERE ] updating countdown to 38410
[18:37:07.398] [SEVERE ] updating countdown to 38387
[18:37:07.420] [SEVERE ] updating countdown to 38365
[18:37:07.442] [SEVERE ] updating countdown to 38343
[18:37:07.463] [SEVERE ] updating countdown to 38322
[18:37:07.485] [SEVERE ] updating countdown to 38300
[18:37:07.507] [SEVERE ] updating countdown to 38278
[18:37:07.530] [SEVERE ] updating countdown to 38255
[18:37:07.552] [SEVERE ] updating countdown to 38233
[18:37:07.573] [SEVERE ] updating countdown to 38212
[18:37:07.594] [SEVERE ] updating countdown to 38191
[18:37:07.615] [SEVERE ] updating countdown to 38170
[18:37:07.636] [SEVERE ] updating countdown to 38149
[18:37:07.660] [SEVERE ] updating countdown to 38125
[18:37:07.683] [SEVERE ] updating countdown to 38102
[18:37:07.704] [SEVERE ] updating countdown to 38081
[18:37:07.725] [SEVERE ] updating countdown to 38060
[18:37:07.747] [SEVERE ] updating countdown to 38038
[18:37:07.768] [SEVERE ] updating countdown to 38017
[18:37:07.791] [SEVERE ] updating countdown to 37994
[18:37:07.813] [SEVERE ] updating countdown to 37972
[18:37:07.835] [SEVERE ] updating countdown to 37950
[18:37:07.857] [SEVERE ] updating countdown to 37928
[18:37:07.878] [SEVERE ] updating countdown to 37907
[18:37:07.902] [SEVERE ] updating countdown to 37883
[18:37:07.923] [SEVERE ] updating countdown to 37862
[18:37:07.949] [SEVERE ] updating countdown to 37836
[18:37:07.970] [SEVERE ] updating countdown to 37815
[18:37:07.996] [SEVERE ] updating countdown to 37789
[18:37:08.017] [SEVERE ] updating countdown to 37768
[18:37:08.040] [SEVERE ] updating countdown to 37745
[18:37:08.067] [SEVERE ] updating countdown to 37718
[18:37:08.092] [SEVERE ] updating countdown to 37693
[18:37:08.113] [SEVERE ] updating countdown to 37672
[18:37:08.136] [SEVERE ] updating countdown to 37649
[18:37:08.157] [SEVERE ] updating countdown to 37628
[18:37:08.179] [SEVERE ] updating countdown to 37606
[18:37:08.202] [SEVERE ] updating countdown to 37583
[18:37:08.225] [SEVERE ] updating countdown to 37560
[18:37:08.246] [SEVERE ] updating countdown to 37539
[18:37:08.270] [SEVERE ] updating countdown to 37515
[18:37:08.296] [SEVERE ] updating countdown to 37489
[18:37:08.319] [SEVERE ] updating countdown to 37466
[18:37:08.342] [SEVERE ] updating countdown to 37443
[18:37:08.364] [SEVERE ] updating countdown to 37421
[18:37:08.390] [SEVERE ] updating countdown to 37395
[18:37:08.410] [SEVERE ] updating countdown to 37375
[18:37:08.432] [SEVERE ] updating countdown to 37353
[18:37:08.453] [SEVERE ] updating countdown to 37332
[18:37:08.476] [SEVERE ] updating countdown to 37309
[18:37:08.498] [SEVERE ] updating countdown to 37287
[18:37:08.521] [SEVERE ] updating countdown to 37264
[18:37:08.541] [SEVERE ] updating countdown to 37244
[18:37:08.563] [SEVERE ] updating countdown to 37222
[18:37:08.584] [SEVERE ] updating countdown to 37201
[18:37:08.606] [SEVERE ] updating countdown to 37179
[18:37:08.629] [SEVERE ] updating countdown to 37156
[18:37:08.649] [SEVERE ] updating countdown to 37136
[18:37:08.671] [SEVERE ] updating countdown to 37114
[18:37:08.696] [SEVERE ] updating countdown to 37089
[18:37:08.719] [SEVERE ] updating countdown to 37066
[18:37:08.741] [SEVERE ] updating countdown to 37044
[18:37:08.762] [SEVERE ] updating countdown to 37023
[18:37:08.783] [SEVERE ] updating countdown to 37002
[18:37:08.804] [SEVERE ] updating countdown to 36981
[18:37:08.826] [SEVERE ] updating countdown to 36960
[18:37:08.851] [SEVERE ] updating countdown to 36934
[18:37:08.873] [SEVERE ] updating countdown to 36912
[18:37:08.897] [SEVERE ] updating countdown to 36888
[18:37:08.918] [SEVERE ] updating countdown to 36867
[18:37:08.944] [SEVERE ] updating countdown to 36841
[18:37:08.967] [SEVERE ] updating countdown to 36818
[18:37:08.992] [SEVERE ] updating countdown to 36793
[18:37:09.014] [SEVERE ] updating countdown to 36771
[18:37:09.035] [SEVERE ] updating countdown to 36750
[18:37:09.058] [SEVERE ] updating countdown to 36727
[18:37:09.079] [SEVERE ] updating countdown to 36706
