[09:59:23.436] [INFO   ] thread main starting.
[09:59:23.442] [SEVERE ] cannot read configuration file config.properties trying from resources.
[09:59:23.444] [SEVERE ] configuration file was loaded from resources directory.
[09:59:28.787] [INFO   ] thread dealer starting.
[09:59:49.211] [SEVERE ] updating countdown to 39580
[09:59:49.232] [SEVERE ] updating countdown to 39559
[09:59:49.254] [SEVERE ] updating countdown to 39537
[09:59:49.276] [SEVERE ] updating countdown to 39515
[09:59:49.298] [SEVERE ] updating countdown to 39493
[09:59:49.323] [SEVERE ] updating countdown to 39468
[09:59:49.344] [SEVERE ] updating countdown to 39447
[09:59:49.367] [SEVERE ] updating countdown to 39424
[09:59:49.387] [SEVERE ] updating countdown to 39404
[09:59:49.409] [SEVERE ] updating countdown to 39382
[09:59:49.431] [SEVERE ] updating countdown to 39360
[09:59:49.434] [SEVERE ] key 83 was pressed by player 1
[09:59:49.452] [SEVERE ] updating countdown to 39339
[09:59:49.472] [SEVERE ] updating countdown to 39319
[09:59:49.493] [SEVERE ] updating countdown to 39298
[09:59:49.516] [SEVERE ] updating countdown to 39275
[09:59:49.537] [SEVERE ] updating countdown to 39254
[09:59:49.559] [SEVERE ] updating countdown to 39232
[09:59:49.581] [SEVERE ] updating countdown to 39210
[09:59:49.604] [SEVERE ] updating countdown to 39187
[09:59:49.624] [SEVERE ] updating countdown to 39167
[09:59:49.646] [SEVERE ] updating countdown to 39145
[09:59:49.668] [SEVERE ] updating countdown to 39123
[09:59:49.689] [SEVERE ] updating countdown to 39102
[09:59:49.710] [SEVERE ] updating countdown to 39081
[09:59:49.732] [SEVERE ] updating countdown to 39059
[09:59:49.752] [SEVERE ] updating countdown to 39039
[09:59:49.761] [SEVERE ] key 65 was pressed by player 1
[09:59:49.774] [SEVERE ] updating countdown to 39017
[09:59:49.800] [SEVERE ] updating countdown to 38991
[09:59:49.822] [SEVERE ] updating countdown to 38969
[09:59:49.843] [SEVERE ] updating countdown to 38948
[09:59:49.865] [SEVERE ] updating countdown to 38926
[09:59:49.887] [SEVERE ] updating countdown to 38904
[09:59:49.908] [SEVERE ] updating countdown to 38883
[09:59:49.930] [SEVERE ] updating countdown to 38861
[09:59:49.951] [SEVERE ] updating countdown to 38840
[09:59:49.972] [SEVERE ] updating countdown to 38819
[09:59:49.995] [SEVERE ] updating countdown to 38796
[09:59:50.016] [SEVERE ] updating countdown to 38775
[09:59:50.039] [SEVERE ] updating countdown to 38752
[09:59:50.060] [SEVERE ] updating countdown to 38731
[09:59:50.088] [SEVERE ] updating countdown to 38703
[09:59:50.114] [SEVERE ] updating countdown to 38677
[09:59:50.140] [SEVERE ] updating countdown to 38651
[09:59:50.162] [SEVERE ] updating countdown to 38629
[09:59:50.184] [SEVERE ] updating countdown to 38607
[09:59:50.198] [SEVERE ] key 83 was pressed by player 1
[09:59:50.205] [SEVERE ] updating countdown to 38586
[09:59:50.230] [SEVERE ] updating countdown to 38561
[09:59:50.253] [SEVERE ] updating countdown to 38538
[09:59:50.279] [SEVERE ] updating countdown to 38512
[09:59:50.305] [SEVERE ] updating countdown to 38486
[09:59:50.331] [SEVERE ] updating countdown to 38460
[09:59:50.357] [SEVERE ] updating countdown to 38434
[09:59:50.381] [SEVERE ] updating countdown to 38410
[09:59:50.402] [SEVERE ] updating countdown to 38389
[09:59:50.423] [SEVERE ] updating countdown to 38368
[09:59:50.444] [SEVERE ] updating countdown to 38347
[09:59:50.467] [SEVERE ] updating countdown to 38324
[09:59:50.489] [SEVERE ] updating countdown to 38302
[09:59:50.509] [SEVERE ] updating countdown to 38282
[09:59:50.530] [SEVERE ] updating countdown to 38261
[09:59:50.552] [SEVERE ] updating countdown to 38239
[09:59:50.575] [SEVERE ] updating countdown to 38216
[09:59:50.595] [SEVERE ] updating countdown to 38196
[09:59:50.615] [SEVERE ] key 68 was pressed by player 1
[09:59:50.616] [SEVERE ] updating countdown to 38175
[09:59:50.638] [SEVERE ] updating countdown to 38153
[09:59:50.659] [SEVERE ] updating countdown to 38132
[09:59:50.680] [SEVERE ] updating countdown to 38111
[09:59:50.701] [SEVERE ] updating countdown to 38090
[09:59:50.723] [SEVERE ] updating countdown to 38068
[09:59:50.745] [SEVERE ] updating countdown to 38046
[09:59:50.766] [SEVERE ] updating countdown to 38025
[09:59:50.787] [SEVERE ] updating countdown to 38004
[09:59:50.808] [SEVERE ] updating countdown to 37983
[09:59:50.828] [SEVERE ] updating countdown to 37963
[09:59:50.849] [SEVERE ] updating countdown to 37942
[09:59:50.871] [SEVERE ] updating countdown to 37920
[09:59:50.891] [SEVERE ] updating countdown to 37900
[09:59:50.912] [SEVERE ] updating countdown to 37879
[09:59:50.934] [SEVERE ] updating countdown to 37857
[09:59:50.956] [SEVERE ] updating countdown to 37835
[09:59:50.976] [SEVERE ] updating countdown to 37815
[09:59:50.999] [SEVERE ] updating countdown to 37792
[09:59:51.003] [SEVERE ] key 69 was pressed by player 1
[09:59:51.021] [SEVERE ] updating countdown to 37770
[09:59:51.045] [SEVERE ] updating countdown to 37746
[09:59:51.065] [SEVERE ] updating countdown to 37726
[09:59:51.087] [SEVERE ] updating countdown to 37704
[09:59:51.111] [SEVERE ] updating countdown to 37680
[09:59:51.132] [SEVERE ] updating countdown to 37659
[09:59:51.153] [SEVERE ] updating countdown to 37638
[09:59:51.175] [SEVERE ] updating countdown to 37616
[09:59:51.196] [SEVERE ] updating countdown to 37595
[09:59:51.217] [SEVERE ] updating countdown to 37574
[09:59:51.238] [SEVERE ] updating countdown to 37553
[09:59:51.259] [SEVERE ] updating countdown to 37532
[09:59:51.281] [SEVERE ] updating countdown to 37510
[09:59:51.307] [SEVERE ] updating countdown to 37484
[09:59:51.331] [SEVERE ] updating countdown to 37460
[09:59:51.355] [SEVERE ] updating countdown to 37436
[09:59:51.377] [SEVERE ] updating countdown to 37414
[09:59:51.380] [SEVERE ] key 87 was pressed by player 1
[09:59:51.400] [SEVERE ] updating countdown to 37391
[09:59:51.425] [SEVERE ] updating countdown to 37366
[09:59:51.448] [SEVERE ] updating countdown to 37343
[09:59:51.469] [SEVERE ] updating countdown to 37322
[09:59:51.490] [SEVERE ] updating countdown to 37301
[09:59:51.511] [SEVERE ] updating countdown to 37280
[09:59:51.532] [SEVERE ] updating countdown to 37259
[09:59:51.554] [SEVERE ] updating countdown to 37237
[09:59:51.578] [SEVERE ] updating countdown to 37213
[09:59:51.600] [SEVERE ] updating countdown to 37191
[09:59:51.623] [SEVERE ] updating countdown to 37168
[09:59:51.644] [SEVERE ] updating countdown to 37147
[09:59:51.666] [SEVERE ] updating countdown to 37125
[09:59:51.688] [SEVERE ] updating countdown to 37103
[09:59:51.708] [SEVERE ] updating countdown to 37083
[09:59:51.729] [SEVERE ] updating countdown to 37062
[09:59:51.751] [SEVERE ] updating countdown to 37040
[09:59:51.770] [SEVERE ] key 65 was pressed by player 1
[09:59:51.771] [SEVERE ] updating countdown to 37020
[09:59:51.792] [SEVERE ] updating countdown to 36999
[09:59:51.814] [SEVERE ] updating countdown to 36977
[09:59:51.834] [SEVERE ] updating countdown to 36957
[09:59:51.855] [SEVERE ] updating countdown to 36936
[09:59:51.880] [SEVERE ] updating countdown to 36911
[09:59:51.902] [SEVERE ] updating countdown to 36889
[09:59:51.924] [SEVERE ] updating countdown to 36867
[09:59:51.946] [SEVERE ] updating countdown to 36845
[09:59:51.968] [SEVERE ] updating countdown to 36823
[09:59:51.989] [SEVERE ] updating countdown to 36802
[09:59:52.009] [SEVERE ] updating countdown to 36782
[09:59:52.030] [SEVERE ] updating countdown to 36761
[09:59:52.051] [SEVERE ] updating countdown to 36740
[09:59:52.073] [SEVERE ] updating countdown to 36718
[09:59:52.095] [SEVERE ] updating countdown to 36696
[09:59:52.116] [SEVERE ] updating countdown to 36675
[09:59:52.136] [SEVERE ] updating countdown to 36655
[09:59:52.159] [SEVERE ] updating countdown to 36632
[09:59:52.161] [SEVERE ] key 83 was pressed by player 1
[09:59:52.180] [SEVERE ] updating countdown to 36611
[09:59:52.202] [SEVERE ] updating countdown to 36589
[09:59:52.222] [SEVERE ] updating countdown to 36569
[09:59:52.245] [SEVERE ] updating countdown to 36546
[09:59:52.267] [SEVERE ] updating countdown to 36524
[09:59:52.289] [SEVERE ] updating countdown to 36502
[09:59:52.310] [SEVERE ] updating countdown to 36481
[09:59:52.332] [SEVERE ] updating countdown to 36459
[09:59:52.341] [SEVERE ] key 68 was pressed by player 1
[09:59:52.353] [SEVERE ] updating countdown to 36438
[09:59:52.375] [SEVERE ] updating countdown to 36416
[09:59:52.397] [SEVERE ] updating countdown to 36394
[09:59:52.418] [SEVERE ] updating countdown to 36373
[09:59:52.439] [SEVERE ] updating countdown to 36352
[09:59:52.461] [SEVERE ] updating countdown to 36330
[09:59:52.483] [SEVERE ] updating countdown to 36308
[09:59:52.504] [SEVERE ] updating countdown to 36287
[09:59:52.526] [SEVERE ] updating countdown to 36265
[09:59:52.548] [SEVERE ] updating countdown to 36243
[09:59:52.570] [SEVERE ] updating countdown to 36221
[09:59:52.592] [SEVERE ] updating countdown to 36199
[09:59:52.597] [SEVERE ] key 87 was pressed by player 1
[09:59:52.612] [SEVERE ] updating countdown to 36179
[09:59:52.633] [SEVERE ] updating countdown to 36158
[09:59:52.657] [SEVERE ] updating countdown to 36134
[09:59:52.679] [SEVERE ] updating countdown to 36112
[09:59:52.699] [SEVERE ] updating countdown to 36092
[09:59:52.721] [SEVERE ] updating countdown to 36070
[09:59:52.744] [SEVERE ] updating countdown to 36047
[09:59:52.766] [SEVERE ] updating countdown to 36025
[09:59:52.787] [SEVERE ] updating countdown to 36004
[09:59:52.808] [SEVERE ] updating countdown to 35983
[09:59:52.833] [SEVERE ] updating countdown to 35958
[09:59:52.855] [SEVERE ] updating countdown to 35936
[09:59:52.875] [SEVERE ] updating countdown to 35916
[09:59:52.897] [SEVERE ] updating countdown to 35894
[09:59:52.919] [SEVERE ] updating countdown to 35872
[09:59:52.939] [SEVERE ] updating countdown to 35852
[09:59:52.961] [SEVERE ] updating countdown to 35830
[09:59:52.985] [SEVERE ] updating countdown to 35806
[09:59:53.007] [SEVERE ] updating countdown to 35784
[09:59:53.029] [SEVERE ] updating countdown to 35762
[09:59:53.050] [SEVERE ] updating countdown to 35741
[09:59:53.073] [SEVERE ] updating countdown to 35718
[09:59:53.095] [SEVERE ] updating countdown to 35696
[09:59:53.117] [SEVERE ] updating countdown to 35674
[09:59:53.137] [SEVERE ] key 81 was pressed by player 1
[09:59:53.137] [SEVERE ] updating countdown to 35654
[09:59:53.167] [SEVERE ] updating countdown to 35624
[09:59:53.190] [SEVERE ] updating countdown to 35601
[09:59:53.211] [SEVERE ] updating countdown to 35580
[09:59:53.236] [SEVERE ] updating countdown to 35555
[09:59:53.262] [SEVERE ] updating countdown to 35529
[09:59:53.288] [SEVERE ] updating countdown to 35503
[09:59:53.309] [SEVERE ] updating countdown to 35482
[09:59:53.330] [SEVERE ] updating countdown to 35461
[09:59:53.355] [SEVERE ] updating countdown to 35436
[09:59:53.377] [SEVERE ] updating countdown to 35414
[09:59:53.398] [SEVERE ] updating countdown to 35393
[09:59:53.422] [SEVERE ] updating countdown to 35369
[09:59:53.443] [SEVERE ] updating countdown to 35348
[09:59:53.465] [SEVERE ] updating countdown to 35326
[09:59:53.491] [SEVERE ] updating countdown to 35300
[09:59:53.513] [SEVERE ] updating countdown to 35278
[09:59:53.514] [SEVERE ] key 87 was pressed by player 1
[09:59:53.515] [SEVERE ] key 81 was pressed by player 1
[09:59:53.537] [SEVERE ] updating countdown to 35254
[09:59:53.558] [SEVERE ] updating countdown to 35233
[09:59:53.579] [SEVERE ] updating countdown to 35212
[09:59:53.601] [SEVERE ] updating countdown to 35190
[09:59:53.623] [SEVERE ] updating countdown to 35168
[09:59:53.644] [SEVERE ] updating countdown to 35147
[09:59:53.666] [SEVERE ] updating countdown to 35125
[09:59:53.690] [SEVERE ] updating countdown to 35101
[09:59:53.712] [SEVERE ] updating countdown to 35079
[09:59:53.736] [SEVERE ] updating countdown to 35055
[09:59:53.762] [SEVERE ] updating countdown to 35029
[09:59:53.784] [SEVERE ] updating countdown to 35007
[09:59:53.804] [SEVERE ] updating countdown to 34987
[09:59:53.826] [SEVERE ] updating countdown to 34965
[09:59:53.850] [SEVERE ] updating countdown to 34941
[09:59:53.870] [SEVERE ] updating countdown to 34921
[09:59:53.893] [SEVERE ] updating countdown to 34898
[09:59:53.914] [SEVERE ] updating countdown to 34877
[09:59:53.915] [SEVERE ] key 81 was pressed by player 1
[09:59:53.936] [SEVERE ] updating countdown to 34855
[09:59:53.957] [SEVERE ] updating countdown to 34834
[09:59:53.981] [SEVERE ] updating countdown to 34810
[09:59:53.991] [SEVERE ] key 87 was pressed by player 1
[09:59:54.002] [SEVERE ] updating countdown to 34789
[09:59:54.027] [SEVERE ] updating countdown to 34764
[09:59:54.053] [SEVERE ] updating countdown to 34738
[09:59:54.076] [SEVERE ] updating countdown to 34715
[09:59:54.097] [SEVERE ] updating countdown to 34694
[09:59:54.120] [SEVERE ] updating countdown to 34671
[09:59:54.144] [SEVERE ] updating countdown to 34647
[09:59:54.170] [SEVERE ] updating countdown to 34621
[09:59:54.191] [SEVERE ] updating countdown to 34600
[09:59:54.215] [SEVERE ] updating countdown to 34576
[09:59:54.236] [SEVERE ] updating countdown to 34555
[09:59:54.263] [SEVERE ] updating countdown to 34528
[09:59:54.284] [SEVERE ] updating countdown to 34507
[09:59:54.306] [SEVERE ] updating countdown to 34485
[09:59:54.323] [SEVERE ] key 81 was pressed by player 1
[09:59:54.327] [SEVERE ] updating countdown to 34464
[09:59:54.351] [SEVERE ] updating countdown to 34440
[09:59:54.371] [SEVERE ] updating countdown to 34420
[09:59:54.380] [SEVERE ] key 87 was pressed by player 1
[09:59:54.395] [SEVERE ] updating countdown to 34396
[09:59:54.416] [SEVERE ] updating countdown to 34375
[09:59:54.438] [SEVERE ] updating countdown to 34353
[09:59:54.464] [SEVERE ] updating countdown to 34327
[09:59:54.490] [SEVERE ] updating countdown to 34301
[09:59:54.511] [SEVERE ] updating countdown to 34280
[09:59:54.537] [SEVERE ] updating countdown to 34254
[09:59:54.563] [SEVERE ] updating countdown to 34228
[09:59:54.587] [SEVERE ] updating countdown to 34204
[09:59:54.609] [SEVERE ] updating countdown to 34182
[09:59:54.631] [SEVERE ] updating countdown to 34160
[09:59:54.653] [SEVERE ] updating countdown to 34138
[09:59:54.676] [SEVERE ] updating countdown to 34115
[09:59:54.700] [SEVERE ] updating countdown to 34091
[09:59:54.723] [SEVERE ] updating countdown to 34068
[09:59:54.745] [SEVERE ] updating countdown to 34046
[09:59:54.768] [SEVERE ] updating countdown to 34023
[09:59:54.790] [SEVERE ] updating countdown to 34001
[09:59:54.812] [SEVERE ] updating countdown to 33979
[09:59:54.834] [SEVERE ] updating countdown to 33957
[09:59:54.859] [SEVERE ] updating countdown to 33932
[09:59:54.882] [SEVERE ] updating countdown to 33909
[09:59:54.904] [SEVERE ] updating countdown to 33887
[09:59:54.926] [SEVERE ] updating countdown to 33865
[09:59:54.946] [SEVERE ] updating countdown to 33845
[09:59:54.969] [SEVERE ] updating countdown to 33822
[09:59:54.980] [SEVERE ] key 83 was pressed by player 1
[09:59:54.990] [SEVERE ] updating countdown to 33801
[09:59:55.015] [SEVERE ] updating countdown to 33776
[09:59:55.041] [SEVERE ] updating countdown to 33750
[09:59:55.066] [SEVERE ] updating countdown to 33725
[09:59:55.087] [SEVERE ] updating countdown to 33704
[09:59:55.110] [SEVERE ] updating countdown to 33681
[09:59:55.131] [SEVERE ] updating countdown to 33660
[09:59:55.157] [SEVERE ] updating countdown to 33634
[09:59:55.179] [SEVERE ] updating countdown to 33612
[09:59:55.205] [SEVERE ] updating countdown to 33586
[09:59:55.226] [SEVERE ] updating countdown to 33565
[09:59:55.248] [SEVERE ] updating countdown to 33543
[09:59:55.273] [SEVERE ] updating countdown to 33518
[09:59:55.295] [SEVERE ] updating countdown to 33496
[09:59:55.321] [SEVERE ] updating countdown to 33470
[09:59:55.341] [SEVERE ] updating countdown to 33450
[09:59:55.344] [SEVERE ] key 83 was pressed by player 1
[09:59:55.359] [SEVERE ] key 68 was pressed by player 1
[09:59:55.363] [SEVERE ] updating countdown to 33428
[09:59:55.387] [SEVERE ] updating countdown to 33404
[09:59:55.410] [SEVERE ] updating countdown to 33381
[09:59:55.433] [SEVERE ] updating countdown to 33358
[09:59:55.455] [SEVERE ] updating countdown to 33336
[09:59:55.476] [SEVERE ] updating countdown to 33315
[09:59:55.497] [SEVERE ] updating countdown to 33294
[09:59:55.518] [SEVERE ] updating countdown to 33273
[09:59:55.542] [SEVERE ] updating countdown to 33249
[09:59:55.563] [SEVERE ] updating countdown to 33228
[09:59:55.589] [SEVERE ] updating countdown to 33202
[09:59:55.611] [SEVERE ] updating countdown to 33180
[09:59:55.633] [SEVERE ] updating countdown to 33158
[09:59:55.654] [SEVERE ] updating countdown to 33137
[09:59:55.672] [SEVERE ] key 65 was pressed by player 1
[09:59:55.675] [SEVERE ] updating countdown to 33116
[09:59:55.696] [SEVERE ] updating countdown to 33095
[09:59:55.717] [SEVERE ] updating countdown to 33074
[09:59:55.739] [SEVERE ] updating countdown to 33052
[09:59:55.761] [SEVERE ] updating countdown to 33030
[09:59:55.781] [SEVERE ] updating countdown to 33010
[09:59:55.790] [SEVERE ] key 83 was pressed by player 1
[09:59:55.803] [SEVERE ] updating countdown to 32988
[09:59:55.824] [SEVERE ] updating countdown to 32967
[09:59:55.846] [SEVERE ] updating countdown to 32945
[09:59:55.869] [SEVERE ] updating countdown to 32922
[09:59:55.891] [SEVERE ] updating countdown to 32900
[09:59:55.909] [SEVERE ] key 68 was pressed by player 1
[09:59:55.912] [SEVERE ] updating countdown to 32879
[09:59:55.936] [SEVERE ] updating countdown to 32855
[09:59:55.958] [SEVERE ] updating countdown to 32833
[09:59:55.978] [SEVERE ] updating countdown to 32813
[09:59:56.003] [SEVERE ] updating countdown to 32788
[09:59:56.025] [SEVERE ] updating countdown to 32766
[09:59:56.050] [SEVERE ] updating countdown to 32741
[09:59:56.073] [SEVERE ] updating countdown to 32718
[09:59:56.098] [SEVERE ] updating countdown to 32693
[09:59:56.118] [SEVERE ] updating countdown to 32673
[09:59:56.135] [SEVERE ] key 87 was pressed by player 1
[09:59:56.139] [SEVERE ] updating countdown to 32652
[09:59:56.161] [SEVERE ] updating countdown to 32630
[09:59:56.183] [SEVERE ] updating countdown to 32608
[09:59:56.204] [SEVERE ] updating countdown to 32587
[09:59:56.213] [SEVERE ] key 69 was pressed by player 1
[09:59:56.226] [SEVERE ] updating countdown to 32565
[09:59:56.247] [SEVERE ] updating countdown to 32544
[09:59:56.269] [SEVERE ] updating countdown to 32522
[09:59:56.289] [SEVERE ] updating countdown to 32502
[09:59:56.311] [SEVERE ] updating countdown to 32480
[09:59:56.331] [SEVERE ] updating countdown to 32460
[09:59:56.353] [SEVERE ] updating countdown to 32438
[09:59:56.375] [SEVERE ] updating countdown to 32416
[09:59:56.396] [SEVERE ] updating countdown to 32395
[09:59:56.416] [SEVERE ] updating countdown to 32375
[09:59:56.442] [SEVERE ] updating countdown to 32349
[09:59:56.468] [SEVERE ] updating countdown to 32323
[09:59:56.481] [SEVERE ] key 81 was pressed by player 1
[09:59:56.490] [SEVERE ] updating countdown to 32301
[09:59:56.510] [SEVERE ] updating countdown to 32281
[09:59:56.531] [SEVERE ] updating countdown to 32260
[09:59:56.554] [SEVERE ] updating countdown to 32237
[09:59:56.557] [SEVERE ] key 87 was pressed by player 1
[09:59:56.557] [SEVERE ] key 69 was pressed by player 1
[09:59:56.575] [SEVERE ] updating countdown to 32216
[09:59:56.598] [SEVERE ] updating countdown to 32193
[09:59:56.619] [SEVERE ] updating countdown to 32172
[09:59:56.639] [SEVERE ] updating countdown to 32152
[09:59:56.660] [SEVERE ] updating countdown to 32131
[09:59:56.683] [SEVERE ] updating countdown to 32108
[09:59:56.704] [SEVERE ] updating countdown to 32087
[09:59:56.726] [SEVERE ] updating countdown to 32065
[09:59:56.748] [SEVERE ] updating countdown to 32043
[09:59:56.769] [SEVERE ] updating countdown to 32022
[09:59:56.792] [SEVERE ] updating countdown to 31999
[09:59:56.813] [SEVERE ] updating countdown to 31978
[09:59:56.836] [SEVERE ] updating countdown to 31955
[09:59:56.858] [SEVERE ] updating countdown to 31933
[09:59:56.880] [SEVERE ] updating countdown to 31911
[09:59:56.900] [SEVERE ] updating countdown to 31891
[09:59:56.901] [SEVERE ] key 65 was pressed by player 1
[09:59:56.922] [SEVERE ] updating countdown to 31869
[09:59:56.943] [SEVERE ] updating countdown to 31848
[09:59:56.945] [SEVERE ] key 83 was pressed by player 1
[09:59:56.964] [SEVERE ] updating countdown to 31827
[09:59:56.986] [SEVERE ] updating countdown to 31805
[09:59:57.008] [SEVERE ] updating countdown to 31783
[09:59:57.021] [SEVERE ] key 68 was pressed by player 1
[09:59:57.029] [SEVERE ] updating countdown to 31762
[09:59:57.049] [SEVERE ] updating countdown to 31742
[09:59:57.071] [SEVERE ] updating countdown to 31720
[09:59:57.092] [SEVERE ] updating countdown to 31699
[09:59:57.113] [SEVERE ] updating countdown to 31678
[09:59:57.133] [SEVERE ] updating countdown to 31658
[09:59:57.155] [SEVERE ] updating countdown to 31636
[09:59:57.177] [SEVERE ] updating countdown to 31614
[09:59:57.198] [SEVERE ] updating countdown to 31593
[09:59:57.218] [SEVERE ] updating countdown to 31573
[09:59:57.240] [SEVERE ] updating countdown to 31551
[09:59:57.260] [SEVERE ] updating countdown to 31531
[09:59:57.283] [SEVERE ] updating countdown to 31508
[09:59:57.304] [SEVERE ] updating countdown to 31487
[09:59:57.325] [SEVERE ] updating countdown to 31466
[09:59:57.336] [SEVERE ] key 65 was pressed by player 1
[09:59:57.345] [SEVERE ] updating countdown to 31446
[09:59:57.350] [SEVERE ] key 83 was pressed by player 1
[09:59:57.370] [SEVERE ] updating countdown to 31421
[09:59:57.394] [SEVERE ] updating countdown to 31397
[09:59:57.395] [SEVERE ] key 68 was pressed by player 1
[09:59:57.415] [SEVERE ] updating countdown to 31376
[09:59:57.436] [SEVERE ] updating countdown to 31355
[09:59:57.456] [SEVERE ] updating countdown to 31335
[09:59:57.477] [SEVERE ] updating countdown to 31314
[09:59:57.498] [SEVERE ] updating countdown to 31293
[09:59:57.519] [SEVERE ] updating countdown to 31272
[09:59:57.540] [SEVERE ] updating countdown to 31251
[09:59:57.562] [SEVERE ] updating countdown to 31229
[09:59:57.582] [SEVERE ] updating countdown to 31209
[09:59:57.605] [SEVERE ] updating countdown to 31186
[09:59:57.626] [SEVERE ] updating countdown to 31165
[09:59:57.648] [SEVERE ] updating countdown to 31143
[09:59:57.671] [SEVERE ] updating countdown to 31120
[09:59:57.692] [SEVERE ] updating countdown to 31099
[09:59:57.713] [SEVERE ] updating countdown to 31078
[09:59:57.734] [SEVERE ] updating countdown to 31057
[09:59:57.754] [SEVERE ] updating countdown to 31037
[09:59:57.777] [SEVERE ] updating countdown to 31014
[09:59:57.790] [SEVERE ] key 87 was pressed by player 1
[09:59:57.791] [SEVERE ] key 69 was pressed by player 1
[09:59:57.798] [SEVERE ] updating countdown to 30993
[09:59:57.820] [SEVERE ] updating countdown to 30971
[09:59:57.841] [SEVERE ] updating countdown to 30950
[09:59:57.862] [SEVERE ] updating countdown to 30929
[09:59:57.884] [SEVERE ] updating countdown to 30907
[09:59:57.907] [SEVERE ] updating countdown to 30884
[09:59:57.929] [SEVERE ] updating countdown to 30862
[09:59:57.950] [SEVERE ] updating countdown to 30841
[09:59:57.972] [SEVERE ] updating countdown to 30819
[09:59:57.993] [SEVERE ] updating countdown to 30798
[09:59:58.014] [SEVERE ] updating countdown to 30777
[09:59:58.040] [SEVERE ] updating countdown to 30751
[09:59:58.060] [SEVERE ] updating countdown to 30731
[09:59:58.082] [SEVERE ] updating countdown to 30709
[09:59:58.103] [SEVERE ] updating countdown to 30688
[09:59:58.124] [SEVERE ] updating countdown to 30667
[09:59:58.146] [SEVERE ] updating countdown to 30645
[09:59:58.167] [SEVERE ] updating countdown to 30624
[09:59:58.189] [SEVERE ] updating countdown to 30602
[09:59:58.191] [SEVERE ] key 81 was pressed by player 1
[09:59:58.206] [SEVERE ] key 87 was pressed by player 1
[09:59:58.210] [SEVERE ] updating countdown to 30581
[09:59:58.231] [SEVERE ] updating countdown to 30560
[09:59:58.253] [SEVERE ] updating countdown to 30538
[09:59:58.276] [SEVERE ] updating countdown to 30515
[09:59:58.296] [SEVERE ] updating countdown to 30495
[09:59:58.319] [SEVERE ] updating countdown to 30472
[09:59:58.342] [SEVERE ] updating countdown to 30449
[09:59:58.366] [SEVERE ] updating countdown to 30425
[09:59:58.389] [SEVERE ] updating countdown to 30402
[09:59:58.414] [SEVERE ] updating countdown to 30377
[09:59:58.435] [SEVERE ] updating countdown to 30356
[09:59:58.459] [SEVERE ] updating countdown to 30332
[09:59:58.480] [SEVERE ] updating countdown to 30311
[09:59:58.506] [SEVERE ] updating countdown to 30285
[09:59:58.527] [SEVERE ] updating countdown to 30264
[09:59:58.553] [SEVERE ] updating countdown to 30238
[09:59:58.579] [SEVERE ] updating countdown to 30212
[09:59:58.606] [SEVERE ] updating countdown to 30185
[09:59:58.632] [SEVERE ] updating countdown to 30159
[09:59:58.642] [SEVERE ] key 65 was pressed by player 1
[09:59:58.643] [SEVERE ] key 83 was pressed by player 1
[09:59:58.655] [SEVERE ] updating countdown to 30136
[09:59:58.677] [SEVERE ] updating countdown to 30114
[09:59:58.703] [SEVERE ] updating countdown to 30088
[09:59:58.725] [SEVERE ] updating countdown to 30066
[09:59:58.745] [SEVERE ] updating countdown to 30046
[09:59:58.769] [SEVERE ] updating countdown to 30022
[09:59:58.777] [SEVERE ] key 68 was pressed by player 1
[09:59:58.793] [SEVERE ] updating countdown to 29998
[09:59:58.815] [SEVERE ] updating countdown to 29976
[09:59:58.836] [SEVERE ] updating countdown to 29955
[09:59:58.860] [SEVERE ] updating countdown to 29931
[09:59:58.882] [SEVERE ] updating countdown to 29909
[09:59:58.903] [SEVERE ] updating countdown to 29888
[09:59:58.925] [SEVERE ] updating countdown to 29866
[09:59:58.947] [SEVERE ] updating countdown to 29844
[09:59:58.968] [SEVERE ] updating countdown to 29823
[09:59:58.992] [SEVERE ] updating countdown to 29799
[09:59:59.013] [SEVERE ] updating countdown to 29778
[09:59:59.033] [SEVERE ] key 65 was pressed by player 1
[09:59:59.033] [SEVERE ] updating countdown to 29758
[09:59:59.055] [SEVERE ] updating countdown to 29736
[09:59:59.060] [SEVERE ] key 83 was pressed by player 1
[09:59:59.078] [SEVERE ] updating countdown to 29713
[09:59:59.100] [SEVERE ] updating countdown to 29691
[09:59:59.121] [SEVERE ] key 68 was pressed by player 1
[09:59:59.121] [SEVERE ] updating countdown to 29670
[09:59:59.147] [SEVERE ] updating countdown to 29644
[09:59:59.168] [SEVERE ] updating countdown to 29623
[09:59:59.191] [SEVERE ] updating countdown to 29600
[09:59:59.211] [SEVERE ] updating countdown to 29580
[09:59:59.236] [SEVERE ] updating countdown to 29555
[09:59:59.257] [SEVERE ] updating countdown to 29534
[09:59:59.280] [SEVERE ] updating countdown to 29511
[09:59:59.302] [SEVERE ] updating countdown to 29489
[09:59:59.324] [SEVERE ] updating countdown to 29467
[09:59:59.345] [SEVERE ] updating countdown to 29446
[09:59:59.366] [SEVERE ] updating countdown to 29425
[09:59:59.388] [SEVERE ] updating countdown to 29403
[09:59:59.412] [SEVERE ] updating countdown to 29379
[09:59:59.423] [SEVERE ] key 81 was pressed by player 1
[09:59:59.434] [SEVERE ] updating countdown to 29357
[09:59:59.435] [SEVERE ] key 87 was pressed by player 1
[09:59:59.457] [SEVERE ] updating countdown to 29334
