[11:52:03.046] [INFO   ] thread main starting.
[11:52:03.051] [SEVERE ] cannot read configuration file config.properties trying from resources.
[11:52:03.052] [SEVERE ] configuration file was loaded from resources directory.
[11:52:03.385] [INFO   ] thread dealer starting.
[11:52:27.061] [SEVERE ] updating countdown to 36332
[11:52:27.087] [SEVERE ] updating countdown to 36306
[11:52:27.111] [SEVERE ] updating countdown to 36282
[11:52:27.132] [SEVERE ] updating countdown to 36261
[11:52:27.158] [SEVERE ] updating countdown to 36235
[11:52:27.179] [SEVERE ] updating countdown to 36214
[11:52:27.203] [SEVERE ] updating countdown to 36190
[11:52:27.224] [SEVERE ] updating countdown to 36169
[11:52:27.246] [SEVERE ] updating countdown to 36147
[11:52:27.271] [SEVERE ] updating countdown to 36122
[11:52:27.293] [SEVERE ] updating countdown to 36100
[11:52:27.317] [SEVERE ] updating countdown to 36076
[11:52:27.343] [SEVERE ] updating countdown to 36050
[11:52:27.369] [SEVERE ] updating countdown to 36024
[11:52:27.393] [SEVERE ] updating countdown to 36000
[11:52:27.420] [SEVERE ] updating countdown to 35973
[11:52:27.446] [SEVERE ] updating countdown to 35947
[11:52:27.472] [SEVERE ] updating countdown to 35921
[11:52:27.493] [SEVERE ] updating countdown to 35900
[11:52:27.519] [SEVERE ] updating countdown to 35874
[11:52:27.545] [SEVERE ] updating countdown to 35848
[11:52:27.567] [SEVERE ] updating countdown to 35826
[11:52:27.593] [SEVERE ] updating countdown to 35800
[11:52:27.614] [SEVERE ] setting player 1 freeze to 0
[11:52:27.614] [SEVERE ] player 1 placing token on slot 2
[11:52:27.614] [SEVERE ] updating countdown to 35779
[11:52:27.615] [SEVERE ] setting player 1 freeze to 3000
[11:52:27.635] [SEVERE ] updating countdown to 35758
[11:52:27.657] [SEVERE ] updating countdown to 35736
[11:52:27.682] [SEVERE ] updating countdown to 35711
[11:52:27.708] [SEVERE ] updating countdown to 35685
[11:52:27.734] [SEVERE ] updating countdown to 35659
[11:52:27.756] [SEVERE ] updating countdown to 35637
[11:52:27.778] [SEVERE ] updating countdown to 35615
[11:52:27.802] [SEVERE ] updating countdown to 35591
[11:52:27.823] [SEVERE ] updating countdown to 35570
[11:52:27.844] [SEVERE ] updating countdown to 35549
[11:52:27.846] [SEVERE ] key 69 was pressed by player 1
[11:52:27.865] [SEVERE ] updating countdown to 35528
[11:52:27.886] [SEVERE ] updating countdown to 35507
[11:52:27.907] [SEVERE ] updating countdown to 35486
[11:52:27.928] [SEVERE ] updating countdown to 35465
[11:52:27.949] [SEVERE ] updating countdown to 35444
[11:52:27.970] [SEVERE ] updating countdown to 35423
[11:52:27.991] [SEVERE ] updating countdown to 35402
[11:52:28.012] [SEVERE ] updating countdown to 35381
[11:52:28.035] [SEVERE ] updating countdown to 35358
[11:52:28.060] [SEVERE ] updating countdown to 35333
[11:52:28.081] [SEVERE ] updating countdown to 35312
[11:52:28.102] [SEVERE ] updating countdown to 35291
[11:52:28.123] [SEVERE ] updating countdown to 35270
[11:52:28.144] [SEVERE ] updating countdown to 35249
[11:52:28.165] [SEVERE ] updating countdown to 35228
[11:52:28.186] [SEVERE ] updating countdown to 35207
[11:52:28.207] [SEVERE ] updating countdown to 35186
[11:52:28.233] [SEVERE ] updating countdown to 35160
[11:52:28.254] [SEVERE ] updating countdown to 35139
[11:52:28.278] [SEVERE ] updating countdown to 35115
[11:52:28.308] [SEVERE ] updating countdown to 35085
[11:52:28.334] [SEVERE ] updating countdown to 35059
[11:52:28.356] [SEVERE ] updating countdown to 35037
[11:52:28.378] [SEVERE ] updating countdown to 35015
[11:52:28.399] [SEVERE ] updating countdown to 34994
[11:52:28.421] [SEVERE ] updating countdown to 34972
[11:52:28.445] [SEVERE ] updating countdown to 34948
[11:52:28.466] [SEVERE ] updating countdown to 34927
[11:52:28.492] [SEVERE ] updating countdown to 34901
[11:52:28.518] [SEVERE ] updating countdown to 34875
[11:52:28.539] [SEVERE ] updating countdown to 34854
[11:52:28.565] [SEVERE ] updating countdown to 34828
[11:52:28.586] [SEVERE ] updating countdown to 34807
[11:52:28.608] [SEVERE ] updating countdown to 34785
[11:52:28.629] [SEVERE ] updating countdown to 34764
[11:52:28.650] [SEVERE ] updating countdown to 34743
[11:52:28.675] [SEVERE ] updating countdown to 34718
[11:52:28.697] [SEVERE ] updating countdown to 34696
[11:52:28.719] [SEVERE ] updating countdown to 34674
[11:52:28.745] [SEVERE ] updating countdown to 34648
[11:52:28.767] [SEVERE ] updating countdown to 34626
[11:52:28.790] [SEVERE ] updating countdown to 34603
[11:52:28.812] [SEVERE ] updating countdown to 34581
[11:52:28.833] [SEVERE ] updating countdown to 34560
[11:52:28.855] [SEVERE ] updating countdown to 34538
[11:52:28.881] [SEVERE ] updating countdown to 34512
[11:52:28.904] [SEVERE ] updating countdown to 34489
[11:52:28.930] [SEVERE ] updating countdown to 34463
[11:52:28.956] [SEVERE ] updating countdown to 34437
[11:52:28.977] [SEVERE ] updating countdown to 34416
[11:52:28.998] [SEVERE ] updating countdown to 34395
[11:52:29.022] [SEVERE ] updating countdown to 34371
[11:52:29.048] [SEVERE ] updating countdown to 34345
[11:52:29.072] [SEVERE ] updating countdown to 34321
[11:52:29.093] [SEVERE ] updating countdown to 34300
[11:52:29.119] [SEVERE ] updating countdown to 34274
[11:52:29.145] [SEVERE ] updating countdown to 34248
[11:52:29.171] [SEVERE ] updating countdown to 34222
[11:52:29.197] [SEVERE ] updating countdown to 34196
[11:52:29.219] [SEVERE ] updating countdown to 34174
[11:52:29.245] [SEVERE ] updating countdown to 34148
[11:52:29.258] [SEVERE ] key 83 was pressed by player 1
[11:52:29.266] [SEVERE ] updating countdown to 34127
[11:52:29.292] [SEVERE ] updating countdown to 34101
[11:52:29.317] [SEVERE ] updating countdown to 34076
[11:52:29.343] [SEVERE ] updating countdown to 34050
[11:52:29.369] [SEVERE ] updating countdown to 34024
[11:52:29.393] [SEVERE ] updating countdown to 34000
[11:52:29.419] [SEVERE ] updating countdown to 33974
[11:52:29.444] [SEVERE ] updating countdown to 33949
[11:52:29.470] [SEVERE ] updating countdown to 33923
[11:52:29.494] [SEVERE ] updating countdown to 33899
[11:52:29.520] [SEVERE ] updating countdown to 33873
[11:52:29.546] [SEVERE ] updating countdown to 33847
[11:52:29.569] [SEVERE ] updating countdown to 33824
[11:52:29.595] [SEVERE ] updating countdown to 33798
[11:52:29.621] [SEVERE ] updating countdown to 33772
[11:52:29.643] [SEVERE ] updating countdown to 33750
[11:52:29.668] [SEVERE ] updating countdown to 33725
[11:52:29.694] [SEVERE ] updating countdown to 33699
[11:52:29.716] [SEVERE ] updating countdown to 33677
[11:52:29.742] [SEVERE ] updating countdown to 33651
[11:52:29.763] [SEVERE ] updating countdown to 33630
[11:52:29.785] [SEVERE ] updating countdown to 33608
[11:52:29.806] [SEVERE ] updating countdown to 33587
[11:52:29.830] [SEVERE ] updating countdown to 33563
[11:52:29.852] [SEVERE ] updating countdown to 33541
[11:52:29.874] [SEVERE ] updating countdown to 33519
[11:52:29.895] [SEVERE ] updating countdown to 33498
[11:52:29.917] [SEVERE ] updating countdown to 33476
[11:52:29.940] [SEVERE ] updating countdown to 33453
[11:52:29.966] [SEVERE ] updating countdown to 33427
[11:52:29.988] [SEVERE ] updating countdown to 33405
[11:52:30.009] [SEVERE ] updating countdown to 33384
[11:52:30.035] [SEVERE ] updating countdown to 33358
[11:52:30.061] [SEVERE ] updating countdown to 33332
[11:52:30.084] [SEVERE ] updating countdown to 33309
[11:52:30.110] [SEVERE ] updating countdown to 33283
[11:52:30.133] [SEVERE ] updating countdown to 33260
[11:52:30.156] [SEVERE ] updating countdown to 33237
[11:52:30.182] [SEVERE ] updating countdown to 33211
[11:52:30.203] [SEVERE ] updating countdown to 33190
[11:52:30.204] [SEVERE ] key 88 was pressed by player 1
[11:52:30.224] [SEVERE ] updating countdown to 33169
[11:52:30.246] [SEVERE ] updating countdown to 33147
[11:52:30.269] [SEVERE ] updating countdown to 33124
[11:52:30.290] [SEVERE ] updating countdown to 33103
[11:52:30.312] [SEVERE ] updating countdown to 33081
[11:52:30.334] [SEVERE ] updating countdown to 33059
[11:52:30.356] [SEVERE ] updating countdown to 33037
[11:52:30.377] [SEVERE ] updating countdown to 33016
[11:52:30.399] [SEVERE ] updating countdown to 32994
[11:52:30.420] [SEVERE ] updating countdown to 32973
[11:52:30.442] [SEVERE ] updating countdown to 32951
[11:52:30.463] [SEVERE ] updating countdown to 32930
[11:52:30.485] [SEVERE ] updating countdown to 32908
[11:52:30.506] [SEVERE ] updating countdown to 32887
[11:52:30.527] [SEVERE ] updating countdown to 32866
[11:52:30.553] [SEVERE ] updating countdown to 32840
[11:52:30.574] [SEVERE ] updating countdown to 32819
[11:52:30.600] [SEVERE ] updating countdown to 32793
[11:52:30.616] [SEVERE ] setting player 1 freeze to 0
[11:52:30.616] [SEVERE ] removing player 1 token from slot 2
[11:52:30.617] [SEVERE ] player 1 placing token on slot 2
[11:52:30.617] [SEVERE ] setting player 1 freeze to 3000
[11:52:30.621] [SEVERE ] updating countdown to 32772
[11:52:30.642] [SEVERE ] updating countdown to 32751
[11:52:30.663] [SEVERE ] updating countdown to 32730
[11:52:30.689] [SEVERE ] updating countdown to 32704
[11:52:30.715] [SEVERE ] updating countdown to 32678
[11:52:30.738] [SEVERE ] updating countdown to 32655
[11:52:30.759] [SEVERE ] updating countdown to 32634
[11:52:30.780] [SEVERE ] updating countdown to 32613
[11:52:30.805] [SEVERE ] updating countdown to 32588
[11:52:30.829] [SEVERE ] updating countdown to 32564
[11:52:30.855] [SEVERE ] updating countdown to 32538
[11:52:30.876] [SEVERE ] updating countdown to 32517
[11:52:30.897] [SEVERE ] updating countdown to 32496
[11:52:30.919] [SEVERE ] updating countdown to 32474
[11:52:30.941] [SEVERE ] updating countdown to 32452
[11:52:30.963] [SEVERE ] updating countdown to 32430
[11:52:30.984] [SEVERE ] updating countdown to 32409
[11:52:31.005] [SEVERE ] updating countdown to 32388
[11:52:31.026] [SEVERE ] updating countdown to 32367
[11:52:31.048] [SEVERE ] updating countdown to 32345
[11:52:31.069] [SEVERE ] updating countdown to 32324
[11:52:31.090] [SEVERE ] updating countdown to 32303
[11:52:31.113] [SEVERE ] updating countdown to 32280
[11:52:31.135] [SEVERE ] updating countdown to 32258
[11:52:31.156] [SEVERE ] updating countdown to 32237
[11:52:31.178] [SEVERE ] updating countdown to 32215
[11:52:31.200] [SEVERE ] updating countdown to 32193
[11:52:31.221] [SEVERE ] updating countdown to 32172
[11:52:31.244] [SEVERE ] updating countdown to 32149
[11:52:31.265] [SEVERE ] updating countdown to 32128
[11:52:31.287] [SEVERE ] updating countdown to 32106
[11:52:31.308] [SEVERE ] updating countdown to 32085
[11:52:31.334] [SEVERE ] updating countdown to 32059
[11:52:31.359] [SEVERE ] updating countdown to 32034
[11:52:31.382] [SEVERE ] updating countdown to 32011
[11:52:31.403] [SEVERE ] updating countdown to 31990
[11:52:31.429] [SEVERE ] updating countdown to 31964
[11:52:31.451] [SEVERE ] updating countdown to 31942
[11:52:31.472] [SEVERE ] updating countdown to 31921
[11:52:31.494] [SEVERE ] updating countdown to 31899
[11:52:31.515] [SEVERE ] updating countdown to 31878
[11:52:31.539] [SEVERE ] updating countdown to 31854
[11:52:31.565] [SEVERE ] updating countdown to 31828
[11:52:31.587] [SEVERE ] updating countdown to 31806
[11:52:31.614] [SEVERE ] updating countdown to 31779
[11:52:31.635] [SEVERE ] updating countdown to 31758
[11:52:31.657] [SEVERE ] updating countdown to 31736
[11:52:31.678] [SEVERE ] updating countdown to 31715
[11:52:31.701] [SEVERE ] updating countdown to 31692
[11:52:31.725] [SEVERE ] updating countdown to 31668
[11:52:31.746] [SEVERE ] updating countdown to 31647
[11:52:31.770] [SEVERE ] updating countdown to 31623
[11:52:31.792] [SEVERE ] updating countdown to 31602
[11:52:31.815] [SEVERE ] updating countdown to 31578
[11:52:31.841] [SEVERE ] updating countdown to 31552
[11:52:31.863] [SEVERE ] updating countdown to 31530
[11:52:31.888] [SEVERE ] updating countdown to 31505
[11:52:31.910] [SEVERE ] updating countdown to 31483
[11:52:31.931] [SEVERE ] updating countdown to 31462
[11:52:31.952] [SEVERE ] updating countdown to 31441
[11:52:31.973] [SEVERE ] updating countdown to 31420
[11:52:31.995] [SEVERE ] updating countdown to 31398
[11:52:32.020] [SEVERE ] updating countdown to 31373
[11:52:32.046] [SEVERE ] updating countdown to 31347
[11:52:32.069] [SEVERE ] updating countdown to 31324
[11:52:32.093] [SEVERE ] updating countdown to 31300
[11:52:32.119] [SEVERE ] updating countdown to 31274
[11:52:32.145] [SEVERE ] updating countdown to 31248
[11:52:32.167] [SEVERE ] updating countdown to 31226
[11:52:32.190] [SEVERE ] updating countdown to 31203
[11:52:32.216] [SEVERE ] updating countdown to 31177
[11:52:32.237] [SEVERE ] updating countdown to 31156
[11:52:32.263] [SEVERE ] updating countdown to 31130
[11:52:32.284] [SEVERE ] updating countdown to 31109
[11:52:32.307] [SEVERE ] updating countdown to 31086
[11:52:32.328] [SEVERE ] updating countdown to 31065
[11:52:32.349] [SEVERE ] updating countdown to 31044
[11:52:32.370] [SEVERE ] updating countdown to 31023
[11:52:32.391] [SEVERE ] updating countdown to 31002
[11:52:32.412] [SEVERE ] updating countdown to 30981
[11:52:32.433] [SEVERE ] updating countdown to 30960
[11:52:32.454] [SEVERE ] updating countdown to 30939
[11:52:32.476] [SEVERE ] updating countdown to 30917
[11:52:32.498] [SEVERE ] updating countdown to 30895
[11:52:32.520] [SEVERE ] updating countdown to 30873
[11:52:32.545] [SEVERE ] updating countdown to 30848
[11:52:32.570] [SEVERE ] updating countdown to 30823
[11:52:32.591] [SEVERE ] updating countdown to 30802
[11:52:32.617] [SEVERE ] updating countdown to 30776
[11:52:32.638] [SEVERE ] updating countdown to 30755
[11:52:32.660] [SEVERE ] updating countdown to 30733
[11:52:32.681] [SEVERE ] updating countdown to 30712
[11:52:32.704] [SEVERE ] updating countdown to 30690
[11:52:32.725] [SEVERE ] updating countdown to 30668
[11:52:32.747] [SEVERE ] updating countdown to 30646
[11:52:32.773] [SEVERE ] updating countdown to 30620
[11:52:32.795] [SEVERE ] updating countdown to 30598
[11:52:32.816] [SEVERE ] updating countdown to 30577
[11:52:32.842] [SEVERE ] updating countdown to 30551
[11:52:32.863] [SEVERE ] updating countdown to 30530
[11:52:32.888] [SEVERE ] updating countdown to 30505
[11:52:32.913] [SEVERE ] updating countdown to 30480
[11:52:32.939] [SEVERE ] updating countdown to 30454
[11:52:32.965] [SEVERE ] updating countdown to 30428
[11:52:32.991] [SEVERE ] updating countdown to 30402
[11:52:33.013] [SEVERE ] updating countdown to 30380
[11:52:33.035] [SEVERE ] updating countdown to 30358
[11:52:33.059] [SEVERE ] updating countdown to 30334
[11:52:33.079] [SEVERE ] updating countdown to 30314
[11:52:33.100] [SEVERE ] updating countdown to 30293
[11:52:33.121] [SEVERE ] updating countdown to 30272
[11:52:33.142] [SEVERE ] updating countdown to 30251
[11:52:33.163] [SEVERE ] updating countdown to 30230
[11:52:33.184] [SEVERE ] updating countdown to 30209
[11:52:33.205] [SEVERE ] updating countdown to 30188
[11:52:33.226] [SEVERE ] updating countdown to 30167
[11:52:33.247] [SEVERE ] updating countdown to 30146
[11:52:33.269] [SEVERE ] updating countdown to 30124
[11:52:33.291] [SEVERE ] updating countdown to 30102
[11:52:33.313] [SEVERE ] updating countdown to 30080
[11:52:33.335] [SEVERE ] updating countdown to 30058
[11:52:33.360] [SEVERE ] updating countdown to 30033
[11:52:33.384] [SEVERE ] updating countdown to 30009
[11:52:33.406] [SEVERE ] updating countdown to 29987
[11:52:33.428] [SEVERE ] updating countdown to 29965
[11:52:33.450] [SEVERE ] updating countdown to 29943
[11:52:33.472] [SEVERE ] updating countdown to 29921
[11:52:33.493] [SEVERE ] updating countdown to 29900
[11:52:33.515] [SEVERE ] updating countdown to 29878
[11:52:33.536] [SEVERE ] updating countdown to 29857
[11:52:33.557] [SEVERE ] updating countdown to 29836
[11:52:33.571] [SEVERE ] exit button pressed
[11:52:33.571] [SEVERE ] disposing of user interface elements
[11:52:33.572] [SEVERE ] setting player 1 freeze to 0
[11:52:33.572] [INFO   ] thread playerID: 1 terminated.
[11:52:33.572] [INFO   ] thread playerID: 0 terminated.
[11:52:33.578] [SEVERE ] updating countdown to 29815
[11:52:33.578] [SEVERE ] updating countdown to 29815
[11:52:33.684] [SEVERE ] removing card from slot 0
[11:52:33.685] [SEVERE ] removing tokens from slot 0
[11:52:33.786] [SEVERE ] removing card from slot 1
[11:52:33.787] [SEVERE ] removing tokens from slot 1
[11:52:33.893] [SEVERE ] removing card from slot 2
[11:52:33.895] [SEVERE ] removing tokens from slot 2
[11:52:33.996] [SEVERE ] removing card from slot 3
[11:52:33.997] [SEVERE ] removing tokens from slot 3
[11:52:34.105] [SEVERE ] removing card from slot 4
[11:52:34.105] [SEVERE ] removing tokens from slot 4
[11:52:34.208] [SEVERE ] removing card from slot 5
[11:52:34.209] [SEVERE ] removing tokens from slot 5
[11:52:34.310] [SEVERE ] removing card from slot 6
[11:52:34.310] [SEVERE ] removing tokens from slot 6
[11:52:34.414] [SEVERE ] removing card from slot 7
[11:52:34.414] [SEVERE ] removing tokens from slot 7
[11:52:34.517] [SEVERE ] removing card from slot 8
[11:52:34.519] [SEVERE ] removing tokens from slot 8
[11:52:34.624] [SEVERE ] removing card from slot 9
[11:52:34.625] [SEVERE ] removing tokens from slot 9
[11:52:34.730] [SEVERE ] removing card from slot 10
[11:52:34.731] [SEVERE ] removing tokens from slot 10
[11:52:34.835] [SEVERE ] removing card from slot 11
[11:52:34.836] [SEVERE ] removing tokens from slot 11
[11:52:34.837] [SEVERE ] player 1 placing token on slot 0
[11:52:34.838] [SEVERE ] player 2 placing token on slot 1
[11:52:34.840] [INFO   ] thread dealer terminated.
[11:52:34.841] [INFO   ] thread dealer terminated.
[11:52:34.842] [SEVERE ] thanks for playing... it was fun!
[11:52:34.843] [INFO   ] thread main terminated.
